"Habitattype";"Habitatsubtype";"Versie";"Indicator";"TaxongroepId";"Omschrijving";"NbnTaxonVersionKey";"WetNaam";"NedNaam";"WetNaamKort";"TaxonType"
"91F0";"91F0";"Versie 3";"invasieve exoten van de kruidlaag";166;NA;"INBSYS0000004455";"Fallopia sachalinensis (F. Schmidt Petrop.) Ronse Decraene";"Sachalinse duizendknoop";"Fallopia sachalinensis";"Species"
"91F0";"91F0";"Versie 3";"invasieve exoten van de kruidlaag";166;NA;"INBSYS0000005076";"Heracleum mantegazzianum Somm. et Lev.";"Reuzenberenklauw";"Heracleum mantegazzianum";"Species"
"91F0";"91F0";"Versie 3";"invasieve exoten van de kruidlaag";166;NA;"INBSYS0000005170";"Lamium galeobdolon (L.) L. subsp. argentatum (Smejkal) J. Duvigneaud";"Bonte gele dovenetel";"Lamium galeobdolon (L.) L. subsp. argentatum";"Subspecies"
"91F0";"91F0";"Versie 3";"invasieve exoten van de kruidlaag";166;NA;"INBSYS0000005251";"Fallopia x bohemica (Chrtek et Chrtková) J.P. Bailey";"Japanse x Sachalinse duizendknoop";"Fallopia x bohemica";"Species hybrid"
"91F0";"91F0";"Versie 3";"invasieve exoten van de kruidlaag";166;NA;"NBNSYS0000003187";"Impatiens capensis Meerb.";"Oranje springzaad";"Impatiens capensis";"Species"
"91F0";"91F0";"Versie 3";"invasieve exoten van de kruidlaag";166;NA;"NBNSYS0000003189";"Impatiens glandulifera Royle";"Reuzenbalsemien";"Impatiens glandulifera";"Species"
"91F0";"91F0";"Versie 3";"invasieve exoten van de kruidlaag";166;NA;"NBNSYS0000003314";"Spiraea douglasii Hook.";"Douglaspluimspirea";"Spiraea douglasii";"Species"
"91F0";"91F0";"Versie 3";"invasieve exoten van de kruidlaag";166;NA;"NBNSYS0000003357";"Duchesnea indica (Andrews) Focke";"Schijnaardbei";"Duchesnea indica";"Species"
"91F0";"91F0";"Versie 3";"invasieve exoten van de kruidlaag";166;NA;"NBNSYS0000003762";"Fallopia japonica (Houtt.) Ronse Decraene";"Japanse duizendknoop";"Fallopia japonica";"Species"
"91F0";"91F0";"Versie 3";"invasieve exoten van de kruidlaag";166;NA;"NBNSYS0000004084";"Mimulus guttatus DC.";"Gele maskerbloem";"Mimulus guttatus";"Species"
"91F0";"91F0";"Versie 3";"invasieve exoten van de kruidlaag";166;NA;"NHMSYS0000459879";"Impatiens balfourii Hook. f.";"Tweekleurig Springzaad";"Impatiens balfourii";"Species"
"91F0";"91F0";"Versie 3";"invasieve exoten van de kruidlaag";166;NA;"NHMSYS0000462477";"Rosa rugosa Thunb.";"Rimpelroos";"Rosa rugosa";"Species"
"91F0";"91F0";"Versie 3";"invasieve exoten van de kruidlaag";166;NA;"NHMSYS0000463924";"Spiraea x billardii Hérincq";"Theeboompje x Douglasspirea";"Spiraea x billardii";"Species hybrid"
"91F0";"91F0";"Versie 3";"invasieve exoten van de kruidlaag";166;NA;"NBNSYS0000134805";"Lysichiton";NA;"Lysichiton";"Genus"
