"";"ID";"Habitattype";"Versie";"Kwaliteitsniveau";"Status";"Aggregatiemethode";"Index_min_min";"Index_min_harm";"Index_harm_harm"
"60";"AN_KSV_005_3160_17";"3160";"Versie 3";1;FALSE;"RapportageHR";-0,5;-0,113636363636364;-0,324675324675325
"61";"AN_KVD_003_3130a_17";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-0,666666666666667;-0,408511280464801;-0,387322055262098
"62";"AN_KVD_003_3160_17";"3160";"Versie 3";1;FALSE;"RapportageHR";-0,5;0,00166112956810638;-0,2882926636435
"63";"AN_LDL_001_3160_16";"3160";"Versie 3";1;FALSE;"RapportageHR";-0,444444444444444;0,0714285714285721;-0,151670951156812
"64";"AN_LDL_002_3130a_16";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-0,666666666666667;-0,419354838709678;-0,388259526261586
"65";"AN_LDL_003_3160_16";"3160";"Versie 3";1;FALSE;"RapportageHR";-0,5;-0,0399999999999998;-0,307994757536042
"66";"AN_LDL_004_3130a_18";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-0,928571428571428;-0,874999999999999;-0,804999999999999
"67";"AN_LIL_001_3130a_16";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-0,666666666666667;-0,503012048192771;-0,454645611457951
"68";"AN_MEC_002_3150_18";"3150";"Versie 3";1;FALSE;"RapportageHR";-0,5;-0,2;-0,146067415730337
"69";"AN_MOE_001_3130a_17";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"70";"AN_MOE_001_3140_17";"3140";"Versie 3";1;FALSE;"RapportageHR";-0,214285714285714;0,251184834123223;-0,142639021848454
"71";"AN_MOL_001_3130n_14";"3130_na";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"72";"AN_MOL_001_3140_14";"3140";"Versie 3";1;FALSE;"RapportageHR";0,15;1,17700534759358;0,657804211541553
"73";"AN_MOL_001_3150_14";"3150";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"74";"AN_MOL_002_3150_14";"3150";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"75";"AN_MOL_003_3130a_16";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-0,166666666666667;-0,108910891089109;-0,0471173852353237
"76";"AN_MOL_003_3140_16";"3140";"Versie 3";1;FALSE;"RapportageHR";0,005;0,880848409232689;0,477189213635593
"77";"AN_MOL_003_3160_16";"3160";"Versie 3";1;FALSE;"RapportageHR";-0,166666666666667;0,363636363636363;0,051985723959088
"78";"AN_MOS_002_3160_18";"3160";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"79";"AN_OLB_002_3130a_18";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-0,5;-0,333333333333333;-0,303225806451613
"80";"AN_RAV_002_3130a_17";"3130_aom";"Versie 3";1;TRUE;"RapportageHR";-0,666666666666667;-0,357142857142858;-0,316673755848575
"81";"AN_RAV_003_3130a_18";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"82";"AN_RPT_002_3130a_16";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"83";"AN_RPT_002_3130n_16";"3130_na";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"84";"AN_RPT_003_3130a_17";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"85";"AN_RPT_003_3130n_17";"3130_na";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"86";"AN_RPT_005_3140_18";"3150";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"87";"AN_RPT_005_3150_18";"3150";"Versie 3";1;FALSE;"RapportageHR";-0,785714285714286;-0,549663928304706;-0,533937605396291
"88";"AN_RVS_002_3130n_17";"3130_na";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"89";"AN_SEL_002_3150_17";"3150";"Versie 3";1;TRUE;"RapportageHR";0;0,1875;0,222052067381317
"90";"AN_SNE_003_3130a_16";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-0,428571428571429;-0,338582677165354;-0,30958904109589
"91";"AN_SNE_003_3160_16";"3160";"Versie 3";1;FALSE;"RapportageHR";-0,233333333333333;0,301886792452831;0,0329601207699084
"92";"AN_SNE_004_3130a_16";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"93";"AN_SNE_004_3160_16";"3160";"Versie 3";1;FALSE;"RapportageHR";-0,5;-0,0399999999999998;-0,306463878326996
"94";"AN_SNE_006_3130a_18";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-0,333333333333333;-0,299820466786356;-0,233480290512505
"95";"AN_SNE_008_3130a_18";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"96";"AN_SPB_002_3130a_18";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-0,166666666666667;-0,108910891089109;-0,0721649484536084
"97";"AN_STB_001_3150_17";"3150";"Versie 3";1;FALSE;"RapportageHR";-0,785714285714286;-0,55;-0,532620554222126
"98";"AN_TIE_002_3130a_17";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"99";"AN_TIE_002_3160_17";"3160";"Versie 3";1;FALSE;"RapportageHR";-0,5;-0,0232558139534883;-0,300691406801185
"100";"AN_TIK_002_3130a_16";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-0,333333333333333;-0,18944099378882;-0,146349575918842
"101";"AN_TUR_001_3130a_16";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-0,333333333333333;-0,194736842105263;-0,147971360381861
"102";"AN_TVG_002_3110_18";"3110";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"103";"AN_TVG_002_3130a_18";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-0,666666666666667;-0,333121945760436;-0,282642184293029
"104";"AN_TVG_002_3130n_18";"3130_na";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"105";"AN_TVG_003_3130a_16";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-0,666666666666667;-0,34;-0,315061356457859
"106";"AN_TVG_003_3130n_16";"3130_na";"Versie 3";1;FALSE;"RapportageHR";-1;-1;-1
"107";"AN_TVG_004_3130a_16";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-0,833333333333333;-0,641025641025641;-0,386148547613764
"108";"AN_TVG_005_3110_18";"3110";"Versie 3";1;FALSE;"RapportageHR";0;0,8;0,48864259848568
"109";"AN_TVG_005_3130a_18";"3130_aom";"Versie 3";1;TRUE;"RapportageHR";-0,333333333333333;-0,0769230769230769;0,0249965370036898
"110";"AN_TVG_005_3130n_18";"3130_na";"Versie 3";1;TRUE;"RapportageHR";-1;-1;-1
"111";"AN_VOL_001_3130a_16";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-0,666666666666667;-0,368421052631579;-0,346468857399547
"112";"AN_VOL_002_3130a_18";"3130_aom";"Versie 3";1;FALSE;"RapportageHR";-0,428571428571429;-0,27710843373494;-0,139811297635094
