"";"Versie";"Habitatsubtype";"Criterium";"Indicator";"Voorwaarde";"SoortengroepID";"SoortensubgroepID";"Omschrijving";"WetNaam";"NedNaam";"NBNTaxonVersionKey";"Taxontype";"WetNaamKort"
"4866";"Versie 3";"6120";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2028;NA;NA;"Poa compressa L.";"Plat beemdgras";"INBSYS0000013738";NA;"Poa compressa"
"4867";"Versie 3";"6120";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2028;NA;NA;"Saponaria officinalis L.";"Zeepkruid";"INBSYS0000014001";NA;"Saponaria officinalis"
"4868";"Versie 3";"6120";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2028;NA;NA;"Eryngium campestre L.";"Kruisdistel";"INBSYS0000014310";NA;"Eryngium campestre"
"4869";"Versie 3";"6120";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2028;NA;NA;"Salvia pratensis L.";"Veldsalie";"INBSYS0000014592";NA;"Salvia pratensis"
"4870";"Versie 3";"6120";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2028;NA;NA;"Cerastium semidecandrum L.";"Zandhoornbloem";"INBSYS0000014008";NA;"Cerastium semidecandrum"
"4871";"Versie 3";"6120";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2028;NA;NA;"Geranium rotundifolium L.";"Ronde ooievaarsbek";"INBSYS0000014086";NA;"Geranium rotundifolium"
"4872";"Versie 3";"6120";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2028;NA;NA;"Potentilla neumanniana Reichenb.";"Voorjaarsganzerik";"INBSYS0000008901";NA;"Potentilla neumanniana"
"4873";"Versie 3";"6120";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2028;NA;NA;"Rhinanthus minor L.";"Kleine ratelaar";"INBSYS0000014555";NA;"Rhinanthus minor"
"4874";"Versie 3";"6120";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2028;NA;NA;"Sedum rupestre L.";"Tripmadam";"INBSYS0000014254";NA;"Sedum rupestre"
"4875";"Versie 3";"6120";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2028;NA;NA;"Medicago falcata L.";"Sikkelklaver";"INBSYS0000016123";NA;"Medicago falcata"
"4876";"Versie 3";"6120";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2028;NA;NA;"Euphorbia cyparissias L.";"Cipreswolfsmelk";"INBSYS0000014373";NA;"Euphorbia cyparissias"
"4877";"Versie 3";"6120";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2028;NA;NA;"Poa bulbosa L.";"Knolbeemdgras";"INBSYS0000013736";NA;"Poa bulbosa"
"4878";"Versie 3";"6120";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2028;NA;NA;"Veronica teucrium L.";"Brede ereprijs";"INBSYS0000016266";NA;"Veronica teucrium"
"4879";"Versie 3";"6120";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2028;NA;NA;"Sanguisorba minor Scop.";"Kleine pimpernel";"INBSYS0000014894";NA;"Sanguisorba minor"
"4880";"Versie 3";"6120";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2028;NA;NA;"Rhinanthus alectorolophus (Scop.) Pollich";"Harige ratelaar";"INBSYS0000016633";NA;"Rhinanthus alectorolophus"
"4881";"Versie 3";"6120";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2028;NA;NA;"Homalothecium lutescens (Hedw.) H. Robins.";"Smaragdmos";NA;NA;"Homalothecium lutescens"
"4882";"Versie 3";"6120";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2028;NA;NA;"Sedum telephium L.";"Hemelsleutel";"INBSYS0000014248";NA;"Sedum telephium"
"4883";"Versie 3";"6120";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2028;NA;NA;"Carduus nutans L.";"Knikkende distel";"INBSYS0000014769";NA;"Carduus nutans"
"4884";"Versie 3";"6120";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2028;NA;NA;"Carex caryophyllea Latourr.";"Voorjaarszegge";"INBSYS0000016852";NA;"Carex caryophyllea"
"4885";"Versie 3";"6120";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2028;NA;NA;"Malva moschata L.";"Muskuskaasjeskruid";"INBSYS0000014063";NA;"Malva moschata"
"4886";"Versie 3";"6120";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2028;NA;NA;"Potentilla argentea L.";"Viltganzerik";"INBSYS0000014196";NA;"Potentilla argentea"
"4887";"Versie 3";"6120";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2028;NA;NA;"Trifolium subterraneum L.";"Onderaardse klaver";"INBSYS0000014131";NA;"Trifolium subterraneum"
"4888";"Versie 3";"6120";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2028;NA;NA;"Lepidium heterophyllum Benth.";"Rozetkruidkers";"INBSYS0000013894";NA;"Lepidium heterophyllum"
"4889";"Versie 3";"6120";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2028;NA;NA;"Galeopsis angustifolia Ehrh. ex Hoffmann";"Smalle raai";"INBSYS0000009643";NA;"Galeopsis angustifolia"
"4890";"Versie 3";"6120";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2028;NA;NA;"Cynodon dactylon (L.) Pers.";"Handjesgras";"INBSYS0000013801";NA;"Cynodon dactylon"
"4891";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Orchis mascula (L.) L.";"Mannetjesorchis";"INBSYS0000013649";NA;"Orchis mascula"
"4892";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Linum catharticum L.";"Geelhartje";"INBSYS0000014075";NA;"Linum catharticum"
"4893";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Ophrys insectifera L.";"Vliegenorchis";"INBSYS0000013643";NA;"Ophrys insectifera"
"4894";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Bromus erectus Huds.";"Bergdravik";"INBSYS0000015967";NA;"Bromus erectus"
"4895";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Ophrys apifera Huds.";"Bijenorchis";"INBSYS0000017066";NA;"Ophrys apifera"
"4896";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Carex flacca Schreb.";"Zeegroene zegge";"INBSYS0000016857";NA;"Carex flacca"
"4897";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Scabiosa columbaria L.";"Duifkruid";"INBSYS0000014683";NA;"Scabiosa columbaria"
"4898";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Potentilla neumanniana Reichenb.";"Voorjaarsganzerik";"INBSYS0000008901";NA;"Potentilla neumanniana"
"4899";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Trifolium medium L.";"Bochtige klaver";"INBSYS0000014126";NA;"Trifolium medium"
"4900";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Lathyrus palustris L.";"Moeraslathyrus";"INBSYS0000014177";NA;"Lathyrus palustris"
"4901";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Helianthemum nummularium (L.) Mill.";"Geel zonneroosje";"INBSYS0000016984";NA;"Helianthemum nummularium"
"4902";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Koeleria macrantha (Ledeb.) Schult.";"Smal fakkelgras";"INBSYS0000017003";NA;"Koeleria macrantha"
"4903";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Orchis militaris L.";"Soldaatje";"INBSYS0000013644";NA;"Orchis militaris"
"4904";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Anacamptis pyramidalis (L.) L.C.M. Rich.";"Hondskruid";"INBSYS0000010510";NA;"Anacamptis pyramidalis"
"4905";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Rhinanthus alectorolophus (Scop.) Pollich";"Harige ratelaar";"INBSYS0000016633";NA;"Rhinanthus alectorolophus"
"4906";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Himantoglossum hircinum (L.) Spreng.";"Bokkenorchis";"INBSYS0000016986";NA;"Himantoglossum hircinum"
"4907";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Lithospermum officinale L.";"Glad parelzaad";"INBSYS0000014497";NA;"Lithospermum officinale"
"4908";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Asperula cynanchica L.";"Kalkbedstro";"INBSYS0000015058";NA;"Asperula cynanchica"
"4909";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Lathyrus sylvestris L.";"Boslathyrus";"INBSYS0000014175";NA;"Lathyrus sylvestris"
"4910";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Polygala comosa Schkuhr";"Kuifvleugeltjesbloem";"INBSYS0000008979";NA;"Polygala comosa"
"4911";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Brachypodium pinnatum (L.) Beauv.";"Gevinde kortsteel";"INBSYS0000010333";NA;"Brachypodium pinnatum"
"4912";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Platanthera chlorantha (Cust.) Reichenb.";"Bergnachtorchis";"INBSYS0000009000";NA;"Platanthera chlorantha"
"4913";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Gymnadenia conopsea (L.) R. Brown";"Grote muggenorchis";"INBSYS0000009581";NA;"Gymnadenia conopsea"
"4914";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Carex muricata L.";"Dichte bermzegge";"INBSYS0000015213";NA;"Carex muricata"
"4915";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Dactylorhiza fuchsii (Druce) Soó";"Bosorchis";"INBSYS0000016895";NA;"Dactylorhiza fuchsii"
"4916";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Koeleria pyramidata (Lam.) Beauv.";"Breed fakkelgras";"INBSYS0000009443";NA;"Koeleria pyramidata"
"4917";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Clinopodium vulgare L.";"Borstelkrans";"INBSYS0000014589";NA;"Clinopodium vulgare"
"4918";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Galium pumilum Murray";"Kalkwalstro";"INBSYS0000014864";NA;"Galium pumilum"
"4919";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Sesleria caerulea (L.) Ard.";"Blauwgras";"INBSYS0000013751";NA;"Sesleria caerulea"
"4920";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Arabis hirsuta (L.) Scop.";"Ruige scheefkelk";"INBSYS0000013927";NA;"Arabis hirsuta"
"4921";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Ranunculus serpens Schrank";"Bosboterbloem en kalkboterbloem";"INBSYS0000008824";NA;"Ranunculus serpens"
"4922";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Orchis simia Lam.";"Aapjesorchis";"INBSYS0000013645";NA;"Orchis simia"
"4923";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Dianthus armeria L.";"Ruige anjer";"INBSYS0000013996";NA;"Dianthus armeria"
"4924";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Origanum vulgare L.";"Wilde marjolein";"INBSYS0000014584";NA;"Origanum vulgare"
"4925";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Astragalus glycyphyllos L.";"Hokjespeul";"INBSYS0000014151";NA;"Astragalus glycyphyllos"
"4926";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Orchis purpurea Huds.";"Purperorchis";"INBSYS0000017073";NA;"Orchis purpurea"
"4927";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Ononis repens L.";"Kruipend stalkruid";"INBSYS0000014117";NA;"Ononis repens"
"4928";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Viola hirta L.";"Ruig viooltje";"INBSYS0000013954";NA;"Viola hirta"
"4929";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Anthyllis vulneraria L.";"Wondklaver";"INBSYS0000014141";NA;"Anthyllis vulneraria"
"4930";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Cirsium acaule Scop.";"Aarddistel";"INBSYS0000010064";NA;"Cirsium acaule"
"4931";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Acinos arvensis (Lam.) Dandy";"Kleine steentijm";"INBSYS0000015914";NA;"Acinos arvensis"
"4932";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Sanguisorba minor Scop.";"Kleine pimpernel";"INBSYS0000014894";NA;"Sanguisorba minor"
"4933";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Aristolochia clematitis L.";"Pijpbloem";"INBSYS0000014361";NA;"Aristolochia clematitis"
"4934";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Allium oleraceum L.";"Moeslook";"INBSYS0000013603";NA;"Allium oleraceum"
"4935";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Aceras anthropophorum (L.) Ait. f.";"Poppenorchis";"INBSYS0000010615";NA;"Aceras anthropophorum"
"4936";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Centaurea scabiosa L.";"Grote centaurie";"INBSYS0000014780";NA;"Centaurea scabiosa"
"4937";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Carlina vulgaris L.";"Driedistel";"INBSYS0000014764";NA;"Carlina vulgaris"
"4938";"Versie 3";"6210";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";1630;NA;NA;"Senecio erucifolius L.";"Viltig kruiskruid";"INBSYS0000014696";NA;"Senecio erucifolius"
"4939";"Versie 3";"6230_hmo";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2133;NA;NA;"Nardus stricta L.";"Borstelgras";"INBSYS0000013800";NA;"Nardus stricta"
"4940";"Versie 3";"6230_hmo";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2133;NA;NA;"Carex binervis Smith";"Tweenervige zegge";"INBSYS0000013687";NA;"Carex binervis"
"4941";"Versie 3";"6230_hmo";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2133;NA;NA;"Platanthera bifolia (L.) L.C.M. Rich.";"Welriekende nachtorchis";"INBSYS0000009002";NA;"Platanthera bifolia"
"4942";"Versie 3";"6230_hmo";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2133;NA;NA;"Pedicularis sylvatica L.";"Heidekartelblad";"INBSYS0000014554";NA;"Pedicularis sylvatica"
"4943";"Versie 3";"6230_hmo";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2133;NA;NA;"Polygala vulgaris L.";"Gewone vleugeltjesbloem";"INBSYS0000013961";NA;"Polygala vulgaris"
"4944";"Versie 3";"6230_hmo";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2133;NA;NA;"Hieracium lactucella Wallr.";"Spits havikskruid";"INBSYS0000016086";NA;"Hieracium lactucella"
"4945";"Versie 3";"6230_hmo";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2133;NA;NA;"Succisa pratensis Moench";"Blauwe knoop";"INBSYS0000014684";NA;"Succisa pratensis"
"4946";"Versie 3";"6230_hmo";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2133;NA;NA;"Drosera rotundifolia L.";"Ronde zonnedauw";"INBSYS0000014270";NA;"Drosera rotundifolia"
"4947";"Versie 3";"6230_hmo";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2133;NA;NA;"Polygala serpyllifolia Hose";"Liggende vleugeltjesbloem";"INBSYS0000013962";NA;"Polygala serpyllifolia"
"4948";"Versie 3";"6230_hmo";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2133;NA;NA;"Viola canina L.";"Hondsviooltje";"INBSYS0000013955";NA;"Viola canina"
"4949";"Versie 3";"6230_hmo";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2133;NA;NA;"Gentiana pneumonanthe L.";"Klokjesgentiaan";"INBSYS0000014477";NA;"Gentiana pneumonanthe"
"4950";"Versie 3";"6230_hmo";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2133;NA;NA;"Carex pilulifera L.";"Pilzegge";"INBSYS0000013698";NA;"Carex pilulifera"
"4951";"Versie 3";"6230_hmo";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2133;NA;NA;"Juncus acutiflorus Ehrh. ex Hoffmann";"Veldrus";"INBSYS0000009477";NA;"Juncus acutiflorus"
"4952";"Versie 3";"6230_hmo";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2133;NA;NA;"Carex pallescens L.";"Bleke zegge";"INBSYS0000013693";NA;"Carex pallescens"
"4953";"Versie 3";"6230_hmo";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2133;NA;NA;"Lathyrus linifolius (Reichard) Bässler";"Knollathyrus";"INBSYS0000017010";NA;"Lathyrus linifolius"
"4954";"Versie 3";"6230_hmo";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2133;NA;NA;"Erica tetralix L.";"Gewone dophei";"INBSYS0000014447";NA;"Erica tetralix"
"4955";"Versie 3";"6230_hmo";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2133;NA;NA;"Dactylorhiza maculata (L.) Soó";"Gevlekte orchis";"INBSYS0000016897";NA;"Dactylorhiza maculata"
"4956";"Versie 3";"6230_hmo";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2133;NA;NA;"Calluna vulgaris (L.) Hull";"Struikhei";"INBSYS0000014446";NA;"Calluna vulgaris"
"4957";"Versie 3";"6230_hmo";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2133;NA;NA;"Carex panicea L.";"Blauwe zegge";"INBSYS0000013694";NA;"Carex panicea"
"4958";"Versie 3";"6230_hmo";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2133;NA;NA;"Luzula multiflora (Ehrh.) Lej. subsp. congesta (Thuill.) Arcang.";"Dichtbloemige veldbies";NA;NA;"Luzula multiflora"
"4959";"Versie 3";"6230_hmo";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2133;NA;NA;"Euphrasia stricta J.P. Wolff ex Lehm.";"Stijve ogentroost";"INBSYS0000009738";NA;"Euphrasia stricta"
"4960";"Versie 3";"6230_hmo";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2133;NA;NA;"Festuca ovina L.";"Genaald schapegras";"INBSYS0000015119";NA;"Festuca ovina"
"4961";"Versie 3";"6230_hmo";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2133;NA;NA;"Potentilla erecta (L.) Räuschel";"Tormentil";"INBSYS0000008908";NA;"Potentilla erecta"
"4962";"Versie 3";"6230_hmo";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2133;NA;NA;"Juncus squarrosus L.";"Trekrus";"INBSYS0000013608";NA;"Juncus squarrosus"
"4963";"Versie 3";"6230_hmo";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2133;NA;NA;"Genista anglica L.";"Stekelbrem";"INBSYS0000014110";NA;"Genista anglica"
"4964";"Versie 3";"6230_hmo";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2133;NA;NA;"Galium saxatile L.";"Liggend walstro";"INBSYS0000014656";NA;"Galium saxatile"
"4965";"Versie 3";"6230_hmo";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2133;NA;NA;"Danthonia decumbens (L.) DC.";"Tandjesgras";"INBSYS0000013717";NA;"Danthonia decumbens"
"4966";"Versie 3";"6230_hmo";"Vegetatie";"sleutelsoorten";"aantal sleutelsoorten";2133;NA;NA;"Carex demissa Vahl ex Hartm.";"Geelgroene zegge";"INBSYS0000010176";NA;"Carex demissa"
"4967";"Versie 3";"6230_hmo";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2133;NA;NA;"Nardus stricta L.";"Borstelgras";"INBSYS0000013800";NA;"Nardus stricta"
"4968";"Versie 3";"6230_hmo";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2133;NA;NA;"Carex binervis Smith";"Tweenervige zegge";"INBSYS0000013687";NA;"Carex binervis"
"4969";"Versie 3";"6230_hmo";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2133;NA;NA;"Platanthera bifolia (L.) L.C.M. Rich.";"Welriekende nachtorchis";"INBSYS0000009002";NA;"Platanthera bifolia"
"4970";"Versie 3";"6230_hmo";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2133;NA;NA;"Pedicularis sylvatica L.";"Heidekartelblad";"INBSYS0000014554";NA;"Pedicularis sylvatica"
"4971";"Versie 3";"6230_hmo";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2133;NA;NA;"Polygala vulgaris L.";"Gewone vleugeltjesbloem";"INBSYS0000013961";NA;"Polygala vulgaris"
"4972";"Versie 3";"6230_hmo";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2133;NA;NA;"Hieracium lactucella Wallr.";"Spits havikskruid";"INBSYS0000016086";NA;"Hieracium lactucella"
"4973";"Versie 3";"6230_hmo";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2133;NA;NA;"Succisa pratensis Moench";"Blauwe knoop";"INBSYS0000014684";NA;"Succisa pratensis"
"4974";"Versie 3";"6230_hmo";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2133;NA;NA;"Drosera rotundifolia L.";"Ronde zonnedauw";"INBSYS0000014270";NA;"Drosera rotundifolia"
"4975";"Versie 3";"6230_hmo";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2133;NA;NA;"Polygala serpyllifolia Hose";"Liggende vleugeltjesbloem";"INBSYS0000013962";NA;"Polygala serpyllifolia"
"4976";"Versie 3";"6230_hmo";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2133;NA;NA;"Viola canina L.";"Hondsviooltje";"INBSYS0000013955";NA;"Viola canina"
"4977";"Versie 3";"6230_hmo";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2133;NA;NA;"Gentiana pneumonanthe L.";"Klokjesgentiaan";"INBSYS0000014477";NA;"Gentiana pneumonanthe"
"4978";"Versie 3";"6230_hmo";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2133;NA;NA;"Carex pilulifera L.";"Pilzegge";"INBSYS0000013698";NA;"Carex pilulifera"
"4979";"Versie 3";"6230_hmo";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2133;NA;NA;"Juncus acutiflorus Ehrh. ex Hoffmann";"Veldrus";"INBSYS0000009477";NA;"Juncus acutiflorus"
"4980";"Versie 3";"6230_hmo";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2133;NA;NA;"Carex pallescens L.";"Bleke zegge";"INBSYS0000013693";NA;"Carex pallescens"
"4981";"Versie 3";"6230_hmo";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2133;NA;NA;"Lathyrus linifolius (Reichard) Bässler";"Knollathyrus";"INBSYS0000017010";NA;"Lathyrus linifolius"
"4982";"Versie 3";"6230_hmo";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2133;NA;NA;"Erica tetralix L.";"Gewone dophei";"INBSYS0000014447";NA;"Erica tetralix"
"4983";"Versie 3";"6230_hmo";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2133;NA;NA;"Dactylorhiza maculata (L.) Soó";"Gevlekte orchis";"INBSYS0000016897";NA;"Dactylorhiza maculata"
"4984";"Versie 3";"6230_hmo";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2133;NA;NA;"Calluna vulgaris (L.) Hull";"Struikhei";"INBSYS0000014446";NA;"Calluna vulgaris"
"4985";"Versie 3";"6230_hmo";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2133;NA;NA;"Carex panicea L.";"Blauwe zegge";"INBSYS0000013694";NA;"Carex panicea"
"4986";"Versie 3";"6230_hmo";"Vegetatie";"bedekking sleutelsoorten";"bedekking sleutelsoorten";2133;NA;NA;"Luzula multiflora (Ehrh.) Lej. subsp. congesta (Thuill.) Arcang.";"Dichtbloemige veldbies";NA;NA;"Luzula multiflora"
