HabCode;Omschrijving;WetNaam;Versie3;Versie2
2310;dwergstruiken;Calluna vulgaris (L.) Hull;1;1
2310;dwergstruiken;Erica tetralix L.;1;1
2310;dwergstruiken;Genista anglica L.;1;1
2310;dwergstruiken;Genista pilosa L.;1;1
2310;dwergstruiken;Vaccinium vitis-idaea L.;1;1
2310;invasieve_exoten;Campylopus introflexus (Hedw.) Brid.;1;1
2310;sleutelsoorten_andere;Agrostis vinealis Schreb.;1;1
2310;sleutelsoorten_andere;Aira praecox L.;1;1
2310;sleutelsoorten_andere;Carex arenaria L.;1;1
2310;sleutelsoorten_andere;Corynephorus canescens (L.) Beauv.;1;1
2310;sleutelsoorten_andere;Cuscuta epithymum (L.) L.;1;1
2310;sleutelsoorten_andere;Filago minima (Smith) Pers.;1;1
2310;sleutelsoorten_andere;Genista anglica L.;1;1
2310;sleutelsoorten_andere;Genista pilosa L.;1;1
2310;sleutelsoorten_andere;Spergula morisonii Boreau;1;1
2310;sleutelsoorten_andere;Teesdalia nudicaulis (L.) R. Brown;1;1
2310;sleutelsoorten_andere;Polytrichum piliferum Hedw.;1;0
2310;sleutelsoorten_struikhei;Calluna vulgaris (L.) Hull;1;1
2310;vergrassing;Agrostis;1;0
2310;vergrassing;Agrostis canina L.;1;0
2310;vergrassing;Agrostis capillaris L.;1;0
2310;vergrassing;Agrostis gigantea Roth;1;0
2310;vergrassing;Agrostis stolonifera L.;1;0
2310;vergrassing;Deschampsia flexuosa (L.) Trin.;1;0
2310;vergrassing;Molinia caerulea (L.) Moench;1;0
2310;verruiging;Pteridium aquilinum (L.) Kuhn;1;0
2310;verruiging;Rubus;1;0
2310;verruiging;Rubus caesius L.;1;0
2310;verruiging;Rubus fruticosus groep;1;0
2310;verruiging;Rubus fruticosus L.;1;0
2310;verruiging;Rubus idaeus L.;1;0
2310;vergrassingVerruiging;Agrostis;0;1
2310;vergrassingVerruiging;Agrostis canina L.;0;1
2310;vergrassingVerruiging;Agrostis capillaris L.;0;1
2310;vergrassingVerruiging;Agrostis gigantea Roth;0;1
2310;vergrassingVerruiging;Agrostis stolonifera L.;0;1
2310;vergrassingVerruiging;Deschampsia flexuosa (L.) Trin.;0;1
2310;vergrassingVerruiging;Molinia caerulea (L.) Moench;0;1
2310;vergrassingVerruiging;Pteridium aquilinum (L.) Kuhn;0;1
2310;vergrassingVerruiging;Rubus;0;1
2310;vergrassingVerruiging;Rubus caesius L.;0;1
2310;vergrassingVerruiging;Rubus fruticosus groep;0;1
2310;vergrassingVerruiging;Rubus fruticosus L.;0;1
2310;vergrassingVerruiging;Rubus idaeus L.;0;1
2330_bu;invasieve_exoten;Campylopus introflexus (Hedw.) Brid.;1;1
2330_bu;sleutelsoorten;Aira praecox L.;1;1
2330_bu;sleutelsoorten;Carex arenaria L.;1;1
2330_bu;sleutelsoorten;Corynephorus canescens (L.) Beauv.;1;1
2330_bu;sleutelsoorten;Spergula morisonii Boreau;1;1
2330_bu;sleutelsoorten;Teesdalia nudicaulis (L.) R. Brown;1;1
2330_bu;sleutelsoorten;Polytrichum piliferum Hedw.;1;1
2330_bu;sleutelsoorten;Agrostis vinealis Schreb.;0;1
2330_bu;sleutelsoorten;Aira caryophyllea L.;0;1
2330_bu;sleutelsoorten;Filago minima (Smith) Pers.;0;1
2330_bu;sleutelsoorten;Jasione montana L.;0;1
2330_bu;sleutelsoorten;Ornithopus perpusillus L.;0;1
2330_bu;vergrassing;Agrostis;1;1
2330_bu;vergrassing;Agrostis canina L.;1;1
2330_bu;vergrassing;Agrostis capillaris L.;1;1
2330_bu;vergrassing;Agrostis gigantea Roth;1;1
2330_bu;vergrassing;Agrostis stolonifera L.;1;1
2330_bu;vergrassing;Deschampsia flexuosa (L.) Trin.;1;1
2330_bu;vergrassing;Festuca;1;1
2330_bu;vergrassing;Festuca arundinacea Schreb.;1;1
2330_bu;vergrassing;Festuca gigantea (L.) Vill.;1;1
2330_bu;vergrassing;Festuca pratensis Huds.;1;1
2330_bu;vergrassing;Festuca rubra groep;1;1
2330_bu;vergrassing;Festuca rubra L.;1;1
2330_bu;vergrassing;Molinia caerulea (L.) Moench;1;1
4010;dwergstruiken;Calluna vulgaris (L.) Hull;1;1
4010;dwergstruiken;Erica tetralix L.;1;1
4010;sleutelsoorten_andere;Cephalozia connivens (Dicks.) Lindb.;1;0
4010;sleutelsoorten_andere;Cladopodiella fluitans (Nees) H.Buch.;1;0
4010;sleutelsoorten_andere;Gymnocolea inflata (Huds.) Dumort.;1;0
4010;sleutelsoorten_andere;Carex binervis Smith;1;1
4010;sleutelsoorten_andere;Drosera intermedia Hayne;1;1
4010;sleutelsoorten_andere;Drosera rotundifolia L.;1;1
4010;sleutelsoorten_andere;Erica tetralix L.;1;1
4010;sleutelsoorten_andere;Eriophorum polystachion L.;1;1
4010;sleutelsoorten_andere;Gentiana pneumonanthe L.;1;1
4010;sleutelsoorten_andere;Juncus squarrosus L.;1;1
4010;sleutelsoorten_andere;Myrica gale L.;1;0
4010;sleutelsoorten_andere;Narthecium ossifragum (L.) Huds.;1;1
4010;sleutelsoorten_andere;Rhynchospora alba (L.) Vahl;1;1
4010;sleutelsoorten_andere;Rhynchospora fusca (L.) Ait. f.;1;0
4010;sleutelsoorten_andere;Scirpus cespitosus L.;1;1
4010;sleutelsoorten_veenmos;Sphagnum compactum Lam. & DC.;1;1
4010;sleutelsoorten_veenmos;Sphagnum molle Sull.;1;1
4010;sleutelsoorten_veenmos;Sphagnum papillosum Lindb.;1;0
4010;sleutelsoorten_veenmos;Sphagnum subnitens Russow & Warnst.;1;0
4010;sleutelsoorten_veenmos;Sphagnum tenellum (Brid.) Pers. ex Brid.;1;1
4010;vergrassing;Molinia caerulea (L.) Moench;1;1
4030;dwergstruiken;Calluna vulgaris (L.) Hull;1;1
4030;dwergstruiken;Erica cinerea L.;1;1
4030;dwergstruiken;Erica tetralix L.;1;1
4030;dwergstruiken;Vaccinium myrtillus L.;1;1
4030;dwergstruiken;Vaccinium vitis-idaea L.;1;1
4030;invasieve_exoten;Campylopus introflexus (Hedw.) Brid.;1;1
4030;sleutelsoorten_andere;Carex pilulifera L.;1;0
4030;sleutelsoorten_andere;Cuscuta epithymum (L.) L.;1;1
4030;sleutelsoorten_andere;Erica cinerea L.;1;1
4030;sleutelsoorten_andere;Festuca filiformis Pourr.;1;0
4030;sleutelsoorten_andere;Genista anglica L.;1;1
4030;sleutelsoorten_andere;Genista pilosa L.;1;1
4030;sleutelsoorten_andere;Lycopodium clavatum L.;1;1
4030;sleutelsoorten_andere;Nardus stricta L.;1;0
4030;sleutelsoorten_andere;Diphasiastrum tristachyum (Pursh) Holub;0;1
4030;sleutelsoorten_andere;Vaccinium vitis-idaea L.;0;1
4030;sleutelsoorten_andere;Potentilla erecta (L.) Räuschel;1;0
4030;sleutelsoorten_struikhei;Calluna vulgaris (L.) Hull;1;1
4030;vergrassing;Agrostis;1;0
4030;vergrassing;Agrostis canina L.;1;0
4030;vergrassing;Agrostis capillaris L.;1;0
4030;vergrassing;Agrostis gigantea Roth;1;0
4030;vergrassing;Agrostis stolonifera L.;1;0
4030;vergrassing;Deschampsia flexuosa (L.) Trin.;1;0
4030;vergrassing;Molinia caerulea (L.) Moench;1;0
4030;verruiging;Pteridium aquilinum (L.) Kuhn;1;0
4030;verruiging;Rubus;1;0
4030;verruiging;Rubus caesius L.;1;0
4030;verruiging;Rubus fruticosus groep;1;0
4030;verruiging;Rubus fruticosus L.;1;0
4030;verruiging;Rubus idaeus L.;1;0
4030;verruiging;Rubus spectabilis Pursh;1;0
4030;vergrassingVerruiging;Agrostis;0;1
4030;vergrassingVerruiging;Agrostis canina L.;0;1
4030;vergrassingVerruiging;Agrostis capillaris L.;0;1
4030;vergrassingVerruiging;Agrostis gigantea Roth;0;1
4030;vergrassingVerruiging;Agrostis stolonifera L.;0;1
4030;vergrassingVerruiging;Deschampsia flexuosa (L.) Trin.;0;1
4030;vergrassingVerruiging;Molinia caerulea (L.) Moench;0;1
4030;vergrassingVerruiging;Pteridium aquilinum (L.) Kuhn;0;1
4030;vergrassingVerruiging;Rubus;0;1
4030;vergrassingVerruiging;Rubus caesius L.;0;1
4030;vergrassingVerruiging;Rubus fruticosus groep;0;1
4030;vergrassingVerruiging;Rubus fruticosus L.;0;1
4030;vergrassingVerruiging;Rubus idaeus L.;0;1
4030;vergrassingVerruiging;Rubus spectabilis Pursh;0;1
9110;invasieve_exoten_boomEnStruiklaag;Ailanthus altissima (Mill.) Swingle;1;
9110;invasieve_exoten_boomEnStruiklaag;Buddleja;1;
9110;invasieve_exoten_boomEnStruiklaag;Buddleja davidii Franch.;1;
9110;invasieve_exoten_boomEnStruiklaag;Buddleja variabilis Hemsl.;1;
9110;invasieve_exoten_boomEnStruiklaag;Duchesnea indica (Andrews) Focke;1;
9110;invasieve_exoten_boomEnStruiklaag;Fallopia japonica (Houtt.) Ronse Decraene;1;
9110;invasieve_exoten_boomEnStruiklaag;Fallopia sachalinensis (F. Schmidt Petrop.) Ronse Decraene;1;
9110;invasieve_exoten_boomEnStruiklaag;Fallopia x bohemica (Chrtek et Chrtková) J.P. Bailey;1;
9110;invasieve_exoten_boomEnStruiklaag;Heracleum mantegazzianum Somm. et Lev.;1;
9110;invasieve_exoten_boomEnStruiklaag;Impatiens glandulifera Royle;1;
9110;invasieve_exoten_boomEnStruiklaag;Lamium galeobdolon (L.) L. subsp. argentatum (Smejkal) J. Duvigneaud;1;
9110;invasieve_exoten_boomEnStruiklaag;Prunus serotina Ehrh.;1;
9110;invasieve_exoten_boomEnStruiklaag;Quercus rubra L.;1;
9110;invasieve_exoten_boomEnStruiklaag;Rhododendron;1;
9110;invasieve_exoten_boomEnStruiklaag;Rhododendron ponticum L.;1;
9110;invasieve_exoten_boomEnStruiklaag;Robinia pseudoacacia L.;1;
9110;invasieve_exoten_boomEnStruiklaag;Rosa rugosa Thunb.;1;
9110;invasieve_exoten_boomEnStruiklaag;Solidago canadensis L.;1;
9110;invasieve_exoten_boomEnStruiklaag;Solidago gigantea Ait.;1;
9110;invasieve_exoten_boomEnStruiklaag;Spiraea alba Duroi;1;
9110;invasieve_exoten_boomEnStruiklaag;Spiraea douglasii Hook.;1;
9110;invasieve_exoten_boomEnStruiklaag;Abies;1;
9110;invasieve_exoten_boomEnStruiklaag;Abies alba Mill.;1;
9110;invasieve_exoten_boomEnStruiklaag;Abies grandis (Dougl. Ex D. Don) Lindl.;1;
9110;invasieve_exoten_boomEnStruiklaag;Abies nordmanniana (Steven) Spach;1;
9110;invasieve_exoten_boomEnStruiklaag;Chamaecyparis;1;
9110;invasieve_exoten_boomEnStruiklaag;Chamaecyparis lawsoniana (A.Murray) Parl.;1;
9110;invasieve_exoten_boomEnStruiklaag;Chamaecyparis pisifera (Siebold et Zucc. Endl;1;
9110;invasieve_exoten_boomEnStruiklaag;Larix;1;
9110;invasieve_exoten_boomEnStruiklaag;Larix decidua Mill.;1;
9110;invasieve_exoten_boomEnStruiklaag;Larix kaempferi (Lambert) Carr.;1;
9110;invasieve_exoten_boomEnStruiklaag;Larix x marschlinsii Coaz.;1;
9110;invasieve_exoten_boomEnStruiklaag;Picea;1;
9110;invasieve_exoten_boomEnStruiklaag;Picea abies (L.) Karst.;1;
9110;invasieve_exoten_boomEnStruiklaag;Picea sitchensis (Bong.) Carr.;1;
9110;invasieve_exoten_boomEnStruiklaag;Picea sitchensis (Bongard) Carriere;1;
9110;invasieve_exoten_boomEnStruiklaag;Pinus nigra Arnold;1;
9110;invasieve_exoten_boomEnStruiklaag;Pinus nigra Arnold subsp. laricio Maire;1;
9110;invasieve_exoten_boomEnStruiklaag;Pinus nigra Arnold subsp. nigra;1;
9110;invasieve_exoten_boomEnStruiklaag;Pinus pinaster Ait.;1;
9110;invasieve_exoten_boomEnStruiklaag;Pinus strobus L.;1;
9110;invasieve_exoten_boomEnStruiklaag;Pseudotsuga;1;
9110;invasieve_exoten_boomEnStruiklaag;Pseudotsuga menziesii (Mirb.) Franco;1;
9110;invasieve_exoten_boomEnStruiklaag;Thuja;1;
9110;invasieve_exoten_boomEnStruiklaag;Thuja occidentalis L.;1;
9110;invasieve_exoten_boomEnStruiklaag;Thuja plicata Donn ex D. Don;1;
9110;invasieve_exoten_kruidlaag;Ailanthus altissima (Mill.) Swingle;0;
9110;invasieve_exoten_kruidlaag;Buddleja;0;
9110;invasieve_exoten_kruidlaag;Buddleja davidii Franch.;0;
9110;invasieve_exoten_kruidlaag;Buddleja variabilis Hemsl.;0;
9110;invasieve_exoten_kruidlaag;Duchesnea indica (Andrews) Focke;1;
9110;invasieve_exoten_kruidlaag;Fallopia japonica (Houtt.) Ronse Decraene;1;
9110;invasieve_exoten_kruidlaag;Fallopia sachalinensis (F. Schmidt Petrop.) Ronse Decraene;1;
9110;invasieve_exoten_kruidlaag;Fallopia x bohemica (Chrtek et Chrtková) J.P. Bailey;1;
9110;invasieve_exoten_kruidlaag;Heracleum mantegazzianum Somm. et Lev.;1;
9110;invasieve_exoten_kruidlaag;Impatiens glandulifera Royle;1;1
9110;invasieve_exoten_kruidlaag;Lamium galeobdolon (L.) L. subsp. argentatum (Smejkal) J. Duvigneaud;1;1
9110;invasieve_exoten_kruidlaag;Prunus serotina Ehrh.;0;1
9110;invasieve_exoten_kruidlaag;Quercus rubra L.;0;1
9110;invasieve_exoten_kruidlaag;Rhododendron;0;1
9110;invasieve_exoten_kruidlaag;Rhododendron ponticum L.;0;1
9110;invasieve_exoten_kruidlaag;Robinia pseudoacacia L.;0;1
9110;invasieve_exoten_kruidlaag;Rosa rugosa Thunb.;1;1
9110;invasieve_exoten_kruidlaag;Solidago canadensis L.;1;1
9110;invasieve_exoten_kruidlaag;Solidago gigantea Ait.;1;1
9110;invasieve_exoten_kruidlaag;Spiraea alba Duroi;1;1
9110;invasieve_exoten_kruidlaag;Spiraea douglasii Hook.;1;1
9110;invasieve_exoten_kruidlaag;Abies;0;
9110;invasieve_exoten_kruidlaag;Abies alba Mill.;0;
9110;invasieve_exoten_kruidlaag;Abies grandis (Dougl. Ex D. Don) Lindl.;0;
9110;invasieve_exoten_kruidlaag;Abies nordmanniana (Steven) Spach;0;
9110;invasieve_exoten_kruidlaag;Chamaecyparis;0;
9110;invasieve_exoten_kruidlaag;Chamaecyparis lawsoniana (A.Murray) Parl.;0;
9110;invasieve_exoten_kruidlaag;Chamaecyparis pisifera (Siebold et Zucc. Endl;0;
9110;invasieve_exoten_kruidlaag;Larix;0;1
9110;invasieve_exoten_kruidlaag;Larix decidua Mill.;0;1
9110;invasieve_exoten_kruidlaag;Larix kaempferi (Lambert) Carr.;0;1
9110;invasieve_exoten_kruidlaag;Larix x marschlinsii Coaz.;0;1
9110;invasieve_exoten_kruidlaag;Picea;0;1
9110;invasieve_exoten_kruidlaag;Picea abies (L.) Karst.;0;1
9110;invasieve_exoten_kruidlaag;Picea sitchensis (Bong.) Carr.;0;1
9110;invasieve_exoten_kruidlaag;Picea sitchensis (Bongard) Carriere;0;1
9110;invasieve_exoten_kruidlaag;Pinus nigra Arnold;0;1
9110;invasieve_exoten_kruidlaag;Pinus nigra Arnold subsp. laricio Maire;0;1
9110;invasieve_exoten_kruidlaag;Pinus nigra Arnold subsp. nigra;0;1
9110;invasieve_exoten_kruidlaag;Pinus pinaster Ait.;0;1
9110;invasieve_exoten_kruidlaag;Pinus strobus L.;0;1
9110;invasieve_exoten_kruidlaag;Pseudotsuga;0;1
9110;invasieve_exoten_kruidlaag;Pseudotsuga menziesii (Mirb.) Franco;0;1
9110;invasieve_exoten_kruidlaag;Thuja;0;1
9110;invasieve_exoten_kruidlaag;Thuja occidentalis L.;0;1
9110;invasieve_exoten_kruidlaag;Thuja plicata Donn ex D. Don;0;1
9110;sleutelsoorten_boomlaag;Acer pseudoplatanus L.;1;
9110;sleutelsoorten_boomlaag;Betula pendula Roth;1;
9110;sleutelsoorten_boomlaag;Carpinus betulus L.;1;
9110;sleutelsoorten_boomlaag;Fagus sylvatica L.;1;
9110;sleutelsoorten_boomlaag;Frangula alnus Mill.;1;
9110;sleutelsoorten_boomlaag;Malus sylvestris (L.) Mill.;1;
9110;sleutelsoorten_boomlaag;Mespilus germanica L.;1;
9110;sleutelsoorten_boomlaag;Populus tremula L.;1;
9110;sleutelsoorten_boomlaag;Quercus petraea Lieblein;1;
9110;sleutelsoorten_boomlaag;Quercus robur L.;1;
9110;sleutelsoorten_boomlaag;Quercus x rosacea Bechst.;1;
9110;sleutelsoorten_boomlaag;Sambucus racemosa L.;1;
9110;sleutelsoorten_boomlaag;Sorbus aucuparia L.;1;
9110;sleutelsoorten_kruidlaag;Carex pilulifera L.;1;
9110;sleutelsoorten_kruidlaag;Convallaria majalis L.;1;
9110;sleutelsoorten_kruidlaag;Deschampsia flexuosa (L.) Trin.;1;
9110;sleutelsoorten_kruidlaag;Galium saxatile L.;1;
9110;sleutelsoorten_kruidlaag;Holcus mollis L.;1;
9110;sleutelsoorten_kruidlaag;Luzula luzuloides (Lam.) Dandy et Wilmott;1;
9110;sleutelsoorten_kruidlaag;Luzula sylvatica (Huds.) Gaudin;1;
9110;sleutelsoorten_kruidlaag;Maianthemum bifolium (L.) F.W. Schmidt;1;
9110;sleutelsoorten_kruidlaag;Melampyrum pratense L.;1;
9110;sleutelsoorten_kruidlaag;Polygonatum multiflorum (L.) All.;1;
9110;sleutelsoorten_kruidlaag;Polygonatum verticillatum (L.) All.;1;
9110;sleutelsoorten_kruidlaag;Senecio ovatus (P. Gaertn., B. Mey. et Scherb.) Willd.;1;
9110;sleutelsoorten_kruidlaag;Teucrium scorodonia L.;1;
9110;sleutelsoorten_kruidlaag;Vaccinium myrtillus L.;1;
9110;verruiging;Carex remota Jusl. ex L.;1;
9110;verruiging;Dryopteris dilatata (Hoffmann) A. Gray;1;
9110;verruiging;Galium aparine L.;1;
9110;verruiging;Glechoma hederacea L.;1;
9110;verruiging;Holcus lanatus L.;1;
9110;verruiging;Holcus mollis L.;1;
9110;verruiging;Juncus effusus L.;1;
9110;verruiging;Polygonum hydropiper L.;1;
9110;verruiging;Rubus fruticosus groep;1;
9110;verruiging;Rubus fruticosus L.;1;
9110;verruiging;Rubus idaeus L.;1;
9110;verruiging;Sambucus nigra L.;1;
9110;verruiging;Urtica dioica L.;1;
9110;verruiging_BredeStekelvaren_Witbol;Dryopteris dilatata (Hoffmann) A. Gray;1;
9110;verruiging_BredeStekelvaren_Witbol;Holcus lanatus L.;1;
9110;verruiging_BredeStekelvaren_Witbol;Holcus mollis L.;1;
9110;verruiging_GewoneBraam;Rubus fruticosus groep;1;
9110;verruiging_GewoneBraam;Rubus fruticosus L.;1;
9110;verruiging_GewoneVlier_Brandnetel_Hondsdraf_Kleefkruid;Galium aparine L.;1;
9110;verruiging_GewoneVlier_Brandnetel_Hondsdraf_Kleefkruid;Glechoma hederacea L.;1;
9110;verruiging_GewoneVlier_Brandnetel_Hondsdraf_Kleefkruid;Sambucus nigra L.;1;
9110;verruiging_GewoneVlier_Brandnetel_Hondsdraf_Kleefkruid;Urtica dioica L.;1;
9110;verruiging_Waterpeper_Pitrus_IjleZegge;Carex remota Jusl. ex L.;1;
9110;verruiging_Waterpeper_Pitrus_IjleZegge;Juncus effusus L.;1;
9110;verruiging_Waterpeper_Pitrus_IjleZegge;Polygonum hydropiper L.;1;
9120;invasieve_exoten_boomEnStruiklaag;Ailanthus altissima (Mill.) Swingle;1;
9120;invasieve_exoten_boomEnStruiklaag;Buddleja;1;
9120;invasieve_exoten_boomEnStruiklaag;Buddleja davidii Franch.;1;
9120;invasieve_exoten_boomEnStruiklaag;Buddleja variabilis Hemsl.;1;
9120;invasieve_exoten_boomEnStruiklaag;Duchesnea indica (Andrews) Focke;1;
9120;invasieve_exoten_boomEnStruiklaag;Fallopia japonica (Houtt.) Ronse Decraene;1;
9120;invasieve_exoten_boomEnStruiklaag;Fallopia sachalinensis (F. Schmidt Petrop.) Ronse Decraene;1;
9120;invasieve_exoten_boomEnStruiklaag;Fallopia x bohemica (Chrtek et Chrtková) J.P. Bailey;1;
9120;invasieve_exoten_boomEnStruiklaag;Heracleum mantegazzianum Somm. et Lev.;1;
9120;invasieve_exoten_boomEnStruiklaag;Impatiens glandulifera Royle;1;
9120;invasieve_exoten_boomEnStruiklaag;Lamium galeobdolon (L.) L. subsp. argentatum (Smejkal) J. Duvigneaud;1;
9120;invasieve_exoten_boomEnStruiklaag;Prunus serotina Ehrh.;1;
9120;invasieve_exoten_boomEnStruiklaag;Quercus rubra L.;1;
9120;invasieve_exoten_boomEnStruiklaag;Rhododendron;1;
9120;invasieve_exoten_boomEnStruiklaag;Rhododendron ponticum L.;1;
9120;invasieve_exoten_boomEnStruiklaag;Robinia pseudoacacia L.;1;
9120;invasieve_exoten_boomEnStruiklaag;Rosa rugosa Thunb.;1;
9120;invasieve_exoten_boomEnStruiklaag;Solidago canadensis L.;1;
9120;invasieve_exoten_boomEnStruiklaag;Solidago gigantea Ait.;1;
9120;invasieve_exoten_boomEnStruiklaag;Spiraea alba Duroi;1;
9120;invasieve_exoten_boomEnStruiklaag;Spiraea douglasii Hook.;1;
9120;invasieve_exoten_boomEnStruiklaag;Abies;1;
9120;invasieve_exoten_boomEnStruiklaag;Abies alba Mill.;1;
9120;invasieve_exoten_boomEnStruiklaag;Abies grandis (Dougl. Ex D. Don) Lindl.;1;
9120;invasieve_exoten_boomEnStruiklaag;Abies nordmanniana (Steven) Spach;1;
9120;invasieve_exoten_boomEnStruiklaag;Chamaecyparis;1;
9120;invasieve_exoten_boomEnStruiklaag;Chamaecyparis lawsoniana (A.Murray) Parl.;1;
9120;invasieve_exoten_boomEnStruiklaag;Chamaecyparis pisifera (Siebold et Zucc. Endl;1;
9120;invasieve_exoten_boomEnStruiklaag;Larix;1;
9120;invasieve_exoten_boomEnStruiklaag;Larix decidua Mill.;1;
9120;invasieve_exoten_boomEnStruiklaag;Larix kaempferi (Lambert) Carr.;1;
9120;invasieve_exoten_boomEnStruiklaag;Larix x marschlinsii Coaz.;1;
9120;invasieve_exoten_boomEnStruiklaag;Picea;1;
9120;invasieve_exoten_boomEnStruiklaag;Picea abies (L.) Karst.;1;
9120;invasieve_exoten_boomEnStruiklaag;Picea sitchensis (Bong.) Carr.;1;
9120;invasieve_exoten_boomEnStruiklaag;Picea sitchensis (Bongard) Carriere;1;
9120;invasieve_exoten_boomEnStruiklaag;Pinus nigra Arnold;1;
9120;invasieve_exoten_boomEnStruiklaag;Pinus nigra Arnold subsp. laricio Maire;1;
9120;invasieve_exoten_boomEnStruiklaag;Pinus nigra Arnold subsp. nigra;1;
9120;invasieve_exoten_boomEnStruiklaag;Pinus pinaster Ait.;1;
9120;invasieve_exoten_boomEnStruiklaag;Pinus strobus L.;1;
9120;invasieve_exoten_boomEnStruiklaag;Pseudotsuga;1;
9120;invasieve_exoten_boomEnStruiklaag;Pseudotsuga menziesii (Mirb.) Franco;1;
9120;invasieve_exoten_boomEnStruiklaag;Thuja;1;
9120;invasieve_exoten_boomEnStruiklaag;Thuja occidentalis L.;1;
9120;invasieve_exoten_boomEnStruiklaag;Thuja plicata Donn ex D. Don;1;
9120;invasieve_exoten_kruidlaag;Ailanthus altissima (Mill.) Swingle;0;
9120;invasieve_exoten_kruidlaag;Buddleja;0;
9120;invasieve_exoten_kruidlaag;Buddleja davidii Franch.;0;
9120;invasieve_exoten_kruidlaag;Buddleja variabilis Hemsl.;0;
9120;invasieve_exoten_kruidlaag;Duchesnea indica (Andrews) Focke;1;
9120;invasieve_exoten_kruidlaag;Fallopia japonica (Houtt.) Ronse Decraene;1;
9120;invasieve_exoten_kruidlaag;Fallopia sachalinensis (F. Schmidt Petrop.) Ronse Decraene;1;
9120;invasieve_exoten_kruidlaag;Fallopia x bohemica (Chrtek et Chrtková) J.P. Bailey;1;
9120;invasieve_exoten_kruidlaag;Heracleum mantegazzianum Somm. et Lev.;1;
9120;invasieve_exoten_kruidlaag;Impatiens glandulifera Royle;1;1
9120;invasieve_exoten_kruidlaag;Lamium galeobdolon (L.) L. subsp. argentatum (Smejkal) J. Duvigneaud;1;1
9120;invasieve_exoten_kruidlaag;Prunus serotina Ehrh.;0;1
9120;invasieve_exoten_kruidlaag;Quercus rubra L.;0;1
9120;invasieve_exoten_kruidlaag;Rhododendron;0;1
9120;invasieve_exoten_kruidlaag;Rhododendron ponticum L.;0;1
9120;invasieve_exoten_kruidlaag;Robinia pseudoacacia L.;0;1
9120;invasieve_exoten_kruidlaag;Rosa rugosa Thunb.;1;1
9120;invasieve_exoten_kruidlaag;Solidago canadensis L.;1;1
9120;invasieve_exoten_kruidlaag;Solidago gigantea Ait.;1;1
9120;invasieve_exoten_kruidlaag;Spiraea alba Duroi;1;1
9120;invasieve_exoten_kruidlaag;Spiraea douglasii Hook.;1;1
9120;invasieve_exoten_kruidlaag;Abies;0;
9120;invasieve_exoten_kruidlaag;Abies alba Mill.;0;
9120;invasieve_exoten_kruidlaag;Abies grandis (Dougl. Ex D. Don) Lindl.;0;
9120;invasieve_exoten_kruidlaag;Abies nordmanniana (Steven) Spach;0;
9120;invasieve_exoten_kruidlaag;Chamaecyparis;0;
9120;invasieve_exoten_kruidlaag;Chamaecyparis lawsoniana (A.Murray) Parl.;0;
9120;invasieve_exoten_kruidlaag;Chamaecyparis pisifera (Siebold et Zucc. Endl;0;
9120;invasieve_exoten_kruidlaag;Larix;0;1
9120;invasieve_exoten_kruidlaag;Larix decidua Mill.;0;1
9120;invasieve_exoten_kruidlaag;Larix kaempferi (Lambert) Carr.;0;1
9120;invasieve_exoten_kruidlaag;Larix x marschlinsii Coaz.;0;1
9120;invasieve_exoten_kruidlaag;Picea;0;1
9120;invasieve_exoten_kruidlaag;Picea abies (L.) Karst.;0;1
9120;invasieve_exoten_kruidlaag;Picea sitchensis (Bong.) Carr.;0;1
9120;invasieve_exoten_kruidlaag;Picea sitchensis (Bongard) Carriere;0;1
9120;invasieve_exoten_kruidlaag;Pinus nigra Arnold;0;1
9120;invasieve_exoten_kruidlaag;Pinus nigra Arnold subsp. laricio Maire;0;1
9120;invasieve_exoten_kruidlaag;Pinus nigra Arnold subsp. nigra;0;1
9120;invasieve_exoten_kruidlaag;Pinus pinaster Ait.;0;1
9120;invasieve_exoten_kruidlaag;Pinus strobus L.;0;1
9120;invasieve_exoten_kruidlaag;Pseudotsuga;0;1
9120;invasieve_exoten_kruidlaag;Pseudotsuga menziesii (Mirb.) Franco;0;1
9120;invasieve_exoten_kruidlaag;Thuja;0;1
9120;invasieve_exoten_kruidlaag;Thuja occidentalis L.;0;1
9120;invasieve_exoten_kruidlaag;Thuja plicata Donn ex D. Don;0;1
9120;sleutelsoorten_boomlaag;Acer pseudoplatanus L.;1;
9120;sleutelsoorten_boomlaag;Betula pendula Roth;1;
9120;sleutelsoorten_boomlaag;Carpinus betulus L.;1;
9120;sleutelsoorten_boomlaag;Corylus avellana L.;1;
9120;sleutelsoorten_boomlaag;Fagus sylvatica L.;1;
9120;sleutelsoorten_boomlaag;Frangula alnus Mill.;1;
9120;sleutelsoorten_boomlaag;Ilex aquifolium L.;1;
9120;sleutelsoorten_boomlaag;Quercus petraea Lieblein;1;
9120;sleutelsoorten_boomlaag;Quercus robur L.;1;
9120;sleutelsoorten_boomlaag;Quercus x rosacea Bechst.;1;
9120;sleutelsoorten_boomlaag;Sorbus aucuparia L.;1;
9120;sleutelsoorten_kruidlaag;Anemone nemorosa L.;1;
9120;sleutelsoorten_kruidlaag;Blechnum spicant (L.) Roth;1;
9120;sleutelsoorten_kruidlaag;Carex pilulifera L.;1;
9120;sleutelsoorten_kruidlaag;Convallaria majalis L.;1;
9120;sleutelsoorten_kruidlaag;Holcus mollis L.;1;
