"ID";"IDPlots";"Habitattype";"Versie";"Indicator";"Voorwaarde";"Waarde";"Operator";"Referentiewaarde";"Status_voorwaarde";"Scenario"
"IV2017012012433410";379094;"6230_ha";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"4";">=";"10";FALSE;NA
"IV2017012012433410";379094;"6230_ha";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"1";">=";"4";FALSE;NA
"IV2017012012433410";379094;"6230_ha";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"0";"<=";"10";TRUE;NA
"IV2017012012433410";379094;"6230_ha";"Versie 3";"strooisellaag";"bedekking strooisellaag";"0";"<=";"10";TRUE;NA
"IV2017012012433410";379094;"6230_ha";"Versie 3";"verbossing";"bedekking verbossing";"0";"<=";"10";TRUE;NA
"IV2017012012433410";379094;"6230_ha";"Versie 3";"verbraming";"bedekking verbraming";"0";"<=";"10";TRUE;NA
"IV2017012012433410";379094;"6230_ha";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"29,6";"<=";"50";TRUE;NA
"IV2017012012433410";379094;"6230_ha";"Versie 3";"vermossing";"bedekking vermossing";"7,00000000000001";"<=";"30";TRUE;NA
"IV2017012012433410";379094;"6230_ha";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"1";"<=";"10";TRUE;NA
"IV2017012013095674";116950;"6230_ha";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"0";">=";"10";FALSE;NA
"IV2017012013095674";116950;"6230_ha";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"0";">=";"4";FALSE;NA
"IV2017012013095674";116950;"6230_ha";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;NA
"IV2017012013095674";116950;"6230_ha";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"0";"<=";"10";TRUE;NA
"IV2017012013095674";116950;"6230_ha";"Versie 2.0";"verruiging";"bedekking verruiging";"0";"<=";"10";TRUE;NA
"IV2017012013095674";116950;"6230_ha";"Versie 2.0";"vervilting";"bedekking vervilting";"22,56";"<=";"30";TRUE;NA
"IV2017012013095674";116950;"6230_ha";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"4";">=";"10";FALSE;NA
"IV2017012013095674";116950;"6230_ha";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"1";">=";"4";FALSE;NA
"IV2017012013095674";116950;"6230_ha";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"0";"<=";"10";TRUE;NA
"IV2017012013095674";116950;"6230_ha";"Versie 3";"strooisellaag";"bedekking strooisellaag";"0";"<=";"10";TRUE;NA
"IV2017012013095674";116950;"6230_ha";"Versie 3";"verbossing";"bedekking verbossing";"0";"<=";"10";TRUE;NA
"IV2017012013095674";116950;"6230_ha";"Versie 3";"verbraming";"bedekking verbraming";"0";"<=";"10";TRUE;NA
"IV2017012013095674";116950;"6230_ha";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"31,8528";"<=";"50";TRUE;NA
"IV2017012013095674";116950;"6230_ha";"Versie 3";"vermossing";"bedekking vermossing";"1";"<=";"30";TRUE;NA
"IV2017012013095674";116950;"6230_ha";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"0";"<=";"10";TRUE;NA
"IV2017012013585970";641238;"6230_ha";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"0";">=";"10";FALSE;NA
"IV2017012013585970";641238;"6230_ha";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"0";">=";"4";FALSE;NA
"IV2017012013585970";641238;"6230_ha";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;NA
"IV2017012013585970";641238;"6230_ha";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"0";"<=";"10";TRUE;NA
"IV2017012013585970";641238;"6230_ha";"Versie 2.0";"verruiging";"bedekking verruiging";"0";"<=";"10";TRUE;NA
"IV2017012013585970";641238;"6230_ha";"Versie 2.0";"vervilting";"bedekking vervilting";"4";"<=";"30";TRUE;NA
"IV2017012013585970";641238;"6230_ha";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"20";">=";"10";TRUE;NA
"IV2017012013585970";641238;"6230_ha";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"1";">=";"4";FALSE;NA
"IV2017012013585970";641238;"6230_ha";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"0";"<=";"10";TRUE;NA
"IV2017012013585970";641238;"6230_ha";"Versie 3";"strooisellaag";"bedekking strooisellaag";"0";"<=";"10";TRUE;NA
"IV2017012013585970";641238;"6230_ha";"Versie 3";"verbossing";"bedekking verbossing";"0";"<=";"10";TRUE;NA
"IV2017012013585970";641238;"6230_ha";"Versie 3";"verbraming";"bedekking verbraming";"0";"<=";"10";TRUE;NA
"IV2017012013585970";641238;"6230_ha";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"15,52";"<=";"50";TRUE;NA
"IV2017012013585970";641238;"6230_ha";"Versie 3";"vermossing";"bedekking vermossing";"0";"<=";"30";TRUE;NA
"IV2017012013585970";641238;"6230_ha";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"0";"<=";"10";TRUE;NA
"IV2017012016215306";315329;"6230_ha";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"3,9502";">=";"10";FALSE;NA
"IV2017012016215306";315329;"6230_ha";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"3";">=";"4";FALSE;NA
"IV2017012016215306";315329;"6230_ha";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;NA
"IV2017012016215306";315329;"6230_ha";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"0";"<=";"10";TRUE;NA
"IV2017012016215306";315329;"6230_ha";"Versie 2.0";"verruiging";"bedekking verruiging";"1";"<=";"10";TRUE;NA
"IV2017012016215306";315329;"6230_ha";"Versie 2.0";"vervilting";"bedekking vervilting";"32,086";"<=";"30";FALSE;NA
"IV2017012016215306";315329;"6230_ha";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"3,9502";">=";"10";FALSE;NA
"IV2017012016215306";315329;"6230_ha";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"3";">=";"4";FALSE;NA
"IV2017012016215306";315329;"6230_ha";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"5,9104";"<=";"10";TRUE;NA
"IV2017012016215306";315329;"6230_ha";"Versie 3";"strooisellaag";"bedekking strooisellaag";"0";"<=";"10";TRUE;NA
"IV2017012016215306";315329;"6230_ha";"Versie 3";"verbossing";"bedekking verbossing";"0";"<=";"10";TRUE;NA
"IV2017012016215306";315329;"6230_ha";"Versie 3";"verbraming";"bedekking verbraming";"0";"<=";"10";TRUE;NA
"IV2017012016215306";315329;"6230_ha";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"51,98";"<=";"50";FALSE;NA
"IV2017012016215306";315329;"6230_ha";"Versie 3";"vermossing";"bedekking vermossing";"20";"<=";"30";TRUE;NA
"IV2017012016215306";315329;"6230_ha";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"1,99";"<=";"10";TRUE;NA
"IV2017012016550624";300649;"6230_hmo";"Versie 2.0";"hoogopschietende soorten";"bedekking hoogopschietende soorten";"0";"<";"10";TRUE;NA
"IV2017012016550624";300649;"6230_hmo";"Versie 2.0";"horizontale structuur";"aantal levensvormen aanwezig";"3";">=";"3";TRUE;NA
"IV2017012016550624";300649;"6230_hmo";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"4";">=";"10";FALSE;NA
"IV2017012016550624";300649;"6230_hmo";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"1";">=";"4";FALSE;NA
"IV2017012016550624";300649;"6230_hmo";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;NA
"IV2017012016550624";300649;"6230_hmo";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"0";"<=";"10";TRUE;NA
"IV2017012016550624";300649;"6230_hmo";"Versie 2.0";"vergrassing";"bedekking vergrassing";"0";"<";"70";TRUE;NA
"IV2017012016550624";300649;"6230_hmo";"Versie 2.0";"verruiging";"bedekking verruiging";"8,85070000000001";"<=";"10";TRUE;NA
"IV2017012016550624";300649;"6230_hmo";"Versie 2.0";"vervilting";"bedekking vervilting";"42,4";"<=";"30";FALSE;NA
"IV2017012016550624";300649;"6230_hmo";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"2";">=";"10";FALSE;NA
"IV2017012016550624";300649;"6230_hmo";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"1";">=";"4";FALSE;NA
"IV2017012016550624";300649;"6230_hmo";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"1,99";"<=";"10";TRUE;NA
"IV2017012016550624";300649;"6230_hmo";"Versie 3";"strooisellaag";"bedekking strooisellaag";"0";"<=";"10";TRUE;NA
"IV2017012016550624";300649;"6230_hmo";"Versie 3";"verbossing";"bedekking verbossing";"0";"<=";"10";TRUE;NA
"IV2017012016550624";300649;"6230_hmo";"Versie 3";"verbraming";"bedekking verbraming";"1";"<=";"10";TRUE;NA
"IV2017012016550624";300649;"6230_hmo";"Versie 3";"verdroging";"bedekking verdroging";"42,4";"<=";"30";FALSE;NA
"IV2017012016550624";300649;"6230_hmo";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"40";"<=";"50";TRUE;NA
"IV2017012016550624";300649;"6230_hmo";"Versie 3";"vermossing";"bedekking vermossing";"30";"<=";"30";TRUE;NA
"IV2017012016550624";300649;"6230_hmo";"Versie 3";"vernatting";"bedekking vernatting";"0";"<=";"30";TRUE;NA
"IV2017012016550624";300649;"6230_hmo";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"7,00000000000001";"<=";"10";TRUE;NA
"IV2017012017312649";576302;"6230_hn";"Versie 2.0";"hoogopschietende soorten";"bedekking hoogopschietende soorten";"0";"<";"10";TRUE;NA
"IV2017012017312649";576302;"6230_hn";"Versie 2.0";"horizontale structuur";"aantal levensvormen aanwezig";"2";"=";"3";FALSE;NA
"IV2017012017312649";576302;"6230_hn";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"7,93";">=";"10";FALSE;NA
"IV2017012017312649";576302;"6230_hn";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"2";">=";"4";FALSE;NA
"IV2017012017312649";576302;"6230_hn";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;NA
"IV2017012017312649";576302;"6230_hn";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"0";"<=";"10";TRUE;NA
"IV2017012017312649";576302;"6230_hn";"Versie 2.0";"verruiging";"bedekking verruiging";"0";"<=";"10";TRUE;NA
"IV2017012017312649";576302;"6230_hn";"Versie 2.0";"vervilting";"bedekking vervilting";"48,57472";"<=";"30";FALSE;NA
"IV2017012017312649";576302;"6230_hn";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"14,3749";">=";"10";TRUE;NA
"IV2017012017312649";576302;"6230_hn";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"3";">=";"4";FALSE;NA
"IV2017012017312649";576302;"6230_hn";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"4,96000000000001";"<=";"10";TRUE;NA
"IV2017012017312649";576302;"6230_hn";"Versie 3";"strooisellaag";"bedekking strooisellaag";"0";"<=";"10";TRUE;NA
"IV2017012017312649";576302;"6230_hn";"Versie 3";"verbossing";"bedekking verbossing";"0";"<=";"10";TRUE;NA
"IV2017012017312649";576302;"6230_hn";"Versie 3";"verbraming";"bedekking verbraming";"0";"<=";"10";TRUE;NA
"IV2017012017312649";576302;"6230_hn";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"48,106";"<=";"50";TRUE;NA
"IV2017012017312649";576302;"6230_hn";"Versie 3";"vermossing";"bedekking vermossing";"30";"<=";"30";TRUE;NA
"IV2017012017312649";576302;"6230_hn";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"0";"<=";"10";TRUE;NA
"IV2017012312531726";745170;"6230_ha";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"4,96000000000001";">=";"10";FALSE;NA
"IV2017012312531726";745170;"6230_ha";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"2";">=";"4";FALSE;NA
"IV2017012312531726";745170;"6230_ha";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;NA
"IV2017012312531726";745170;"6230_ha";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"0";"<=";"10";TRUE;NA
"IV2017012312531726";745170;"6230_ha";"Versie 2.0";"verruiging";"bedekking verruiging";"1";"<=";"10";TRUE;NA
"IV2017012312531726";745170;"6230_ha";"Versie 2.0";"vervilting";"bedekking vervilting";"23,968";"<=";"30";TRUE;NA
"IV2017012312531726";745170;"6230_ha";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"12,496672";">=";"10";TRUE;NA
"IV2017012312531726";745170;"6230_ha";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"4";">=";"4";TRUE;NA
"IV2017012312531726";745170;"6230_ha";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"20";"<=";"10";FALSE;NA
"IV2017012312531726";745170;"6230_ha";"Versie 3";"strooisellaag";"bedekking strooisellaag";"0";"<=";"10";TRUE;NA
"IV2017012312531726";745170;"6230_ha";"Versie 3";"verbossing";"bedekking verbossing";"0";"<=";"10";TRUE;NA
"IV2017012312531726";745170;"6230_ha";"Versie 3";"verbraming";"bedekking verbraming";"0";"<=";"10";TRUE;NA
"IV2017012312531726";745170;"6230_ha";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"6,85129600000001";"<=";"50";TRUE;NA
"IV2017012312531726";745170;"6230_ha";"Versie 3";"vermossing";"bedekking vermossing";"0";"<=";"30";TRUE;NA
"IV2017012312531726";745170;"6230_ha";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"1";"<=";"10";TRUE;NA
"IV2017012521104081";141010;"6230_ha";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"0";">=";"10";FALSE;NA
"IV2017012521104081";141010;"6230_ha";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"0";">=";"4";FALSE;NA
"IV2017012521104081";141010;"6230_ha";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;NA
"IV2017012521104081";141010;"6230_ha";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"0";"<=";"10";TRUE;NA
"IV2017012521104081";141010;"6230_ha";"Versie 2.0";"verruiging";"bedekking verruiging";"0";"<=";"10";TRUE;NA
"IV2017012521104081";141010;"6230_ha";"Versie 2.0";"vervilting";"bedekking vervilting";"8,85070000000001";"<=";"30";TRUE;NA
"IV2017012521104081";141010;"6230_ha";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"0";">=";"10";FALSE;NA
"IV2017012521104081";141010;"6230_ha";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"0";">=";"4";FALSE;NA
"IV2017012521104081";141010;"6230_ha";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"47,0746";"<=";"10";FALSE;NA
"IV2017012521104081";141010;"6230_ha";"Versie 3";"strooisellaag";"bedekking strooisellaag";"0";"<=";"10";TRUE;NA
"IV2017012521104081";141010;"6230_ha";"Versie 3";"verbossing";"bedekking verbossing";"0";"<=";"10";TRUE;NA
"IV2017012521104081";141010;"6230_ha";"Versie 3";"verbraming";"bedekking verbraming";"0";"<=";"10";TRUE;NA
"IV2017012521104081";141010;"6230_ha";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"7,93";"<=";"50";TRUE;NA
"IV2017012521104081";141010;"6230_ha";"Versie 3";"vermossing";"bedekking vermossing";"0";"<=";"30";TRUE;NA
"IV2017012521104081";141010;"6230_ha";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"1";"<=";"10";TRUE;NA
"IV2017012522232265";59090;"6230_ha";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"1";">=";"10";FALSE;NA
"IV2017012522232265";59090;"6230_ha";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"1";">=";"4";FALSE;NA
"IV2017012522232265";59090;"6230_ha";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"5";"<=";"30";TRUE;NA
"IV2017012522232265";59090;"6230_ha";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"20";"<=";"10";FALSE;NA
"IV2017012522232265";59090;"6230_ha";"Versie 2.0";"verruiging";"bedekking verruiging";"1";"<=";"10";TRUE;NA
"IV2017012522232265";59090;"6230_ha";"Versie 2.0";"vervilting";"bedekking vervilting";"51,4";"<=";"30";FALSE;NA
"IV2017012522232265";59090;"6230_ha";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"1";">=";"10";FALSE;NA
"IV2017012522232265";59090;"6230_ha";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"1";">=";"4";FALSE;NA
"IV2017012522232265";59090;"6230_ha";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"39,488626";"<=";"10";FALSE;NA
"IV2017012522232265";59090;"6230_ha";"Versie 3";"strooisellaag";"bedekking strooisellaag";"5";"<=";"10";TRUE;NA
"IV2017012522232265";59090;"6230_ha";"Versie 3";"verbossing";"bedekking verbossing";"20";"<=";"10";FALSE;NA
"IV2017012522232265";59090;"6230_ha";"Versie 3";"verbraming";"bedekking verbraming";"1";"<=";"10";TRUE;NA
"IV2017012522232265";59090;"6230_ha";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"46";"<=";"50";TRUE;NA
"IV2017012522232265";59090;"6230_ha";"Versie 3";"vermossing";"bedekking vermossing";"2";"<=";"30";TRUE;NA
"IV2017012522232265";59090;"6230_ha";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"2,9701";"<=";"10";TRUE;NA
"IV2017012611360478";220882;"6230_ha";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"1";">=";"10";FALSE;NA
"IV2017012611360478";220882;"6230_ha";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"1";">=";"4";FALSE;NA
"IV2017012611360478";220882;"6230_ha";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;NA
"IV2017012611360478";220882;"6230_ha";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"0";"<=";"10";TRUE;NA
"IV2017012611360478";220882;"6230_ha";"Versie 2.0";"verruiging";"bedekking verruiging";"1";"<=";"10";TRUE;NA
"IV2017012611360478";220882;"6230_ha";"Versie 2.0";"vervilting";"bedekking vervilting";"51,98";"<=";"30";FALSE;NA
"IV2017012611360478";220882;"6230_ha";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"2,9701";">=";"10";FALSE;NA
"IV2017012611360478";220882;"6230_ha";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"3";">=";"4";FALSE;NA
"IV2017012611360478";220882;"6230_ha";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"2";"<=";"10";TRUE;NA
"IV2017012611360478";220882;"6230_ha";"Versie 3";"strooisellaag";"bedekking strooisellaag";"0";"<=";"10";TRUE;NA
"IV2017012611360478";220882;"6230_ha";"Versie 3";"verbossing";"bedekking verbossing";"0";"<=";"10";TRUE;NA
"IV2017012611360478";220882;"6230_ha";"Versie 3";"verbraming";"bedekking verbraming";"0";"<=";"10";TRUE;NA
"IV2017012611360478";220882;"6230_ha";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"51,9751";"<=";"50";FALSE;NA
"IV2017012611360478";220882;"6230_ha";"Versie 3";"vermossing";"bedekking vermossing";"7,00000000000001";"<=";"30";TRUE;NA
"IV2017012611360478";220882;"6230_ha";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"1,99";"<=";"10";TRUE;NA
"IV2017012613110316";696182;"7140_meso";"Versie 2.0";"(korst)moslaag";"bedekking moslaag";"1";">=";"10";FALSE;NA
"IV2017012613110316";696182;"7140_meso";"Versie 2.0";"dominantie van één soort";"dominantie van een soort";"80";"<=";"70";FALSE;NA
"IV2017012613110316";696182;"7140_meso";"Versie 2.0";"horizontale structuur";"bedekking drijflaag";NA;">=";"10";NA;NA
"IV2017012613110316";696182;"7140_meso";"Versie 2.0";"horizontale structuur";"bedekking open water";NA;">=";"10";NA;NA
"IV2017012613110316";696182;"7140_meso";"Versie 2.0";"horizontale structuur";"oppervlakte moeras in ha";NA;">=";"0,1";NA;NA
"IV2017012613110316";696182;"7140_meso";"Versie 2.0";"horizontale structuur";"oppervlakte habitatvlek in ha";NA;">=";"0,01";NA;NA
"IV2017012613110316";696182;"7140_meso";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"30";"<=";"30";TRUE;NA
"IV2017012613110316";696182;"7140_meso";"Versie 2.0";"bedekking sleutel- en overige soorten";"totale bedekking sleutelsoorten";"30,7";">=";"30";TRUE;NA
"IV2017012613110316";696182;"7140_meso";"Versie 2.0";"bedekking sleutel- en overige soorten";"totale bedekking sleutel- en overige soorten";"38,096864398";">=";"50";FALSE;NA
"IV2017012613110316";696182;"7140_meso";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"2";">=";"4";FALSE;NA
"IV2017012613110316";696182;"7140_meso";"Versie 2.0";"structuurschade";"bedekking structuurschade";"0";"<";"10";TRUE;NA
"IV2017012613110316";696182;"7140_meso";"Versie 2.0";"verbossing";"bedekking verbossing";"10";"<";"10";FALSE;NA
"IV2017012613110316";696182;"7140_meso";"Versie 2.0";"verruiging/vermossing/vergrassing";"bedekking verruiging/vergrassing/vermossing";"12,4512796486";"<=";"30";TRUE;NA
"IV2017012613110316";696182;"7140_meso";"Versie 2.0";"verruiging/vermossing/vergrassing";"gemiddelde vegetatiehoogte in cm";NA;"<=";"80";NA;NA
"IV2017012613110316";696182;"7140_meso";"Versie 3";"(korst)moslaag";"bedekking moslaag";"1";">=";"10";FALSE;NA
"IV2017012613110316";696182;"7140_meso";"Versie 3";"dominantie van één soort";"dominantie van een soort excl. draadzegge";"80";"<=";"70";FALSE;NA
"IV2017012613110316";696182;"7140_meso";"Versie 3";"bedekking sleutel- en overige soorten";"bedekking sleutelsoorten";"1";">=";"30";FALSE;NA
"IV2017012613110316";696182;"7140_meso";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"1";">=";"4";FALSE;NA
"IV2017012613110316";696182;"7140_meso";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"1,99";"<=";"10";TRUE;NA
"IV2017012613110316";696182;"7140_meso";"Versie 3";"invasieve exoten";"bedekking invasieve exoten";"0";"=";"0";TRUE;NA
"IV2017012613110316";696182;"7140_meso";"Versie 3";"strooisellaag";"bedekking strooisellaag";"30";"<=";"30";TRUE;NA
"IV2017012613110316";696182;"7140_meso";"Versie 3";"structuurschade";"bedekking structuurschade";"0";"<=";"10";TRUE;NA
