"ID";"IDPlots";"Habitattype";"Versie";"Indicator";"Voorwaarde";"Waarde";"Operator";"Referentiewaarde";"Status_voorwaarde";"Meting"
"IV2017020319064156";170798;"7140_oli";"Versie 2.0";"verbossing";"bedekking verbossing";"0";"<";"10";TRUE;"Cirkelplot"
"IV2017020319064156";170798;"7140_oli";"Versie 2.0";"vergrassing/vermossing";"bedekking vergrassing/vermossing";"4";"<=";"30";TRUE;"Vegetatieplot"
"IV2017020319064156";170798;"7140_oli";"Versie 2.0";"verruiging";"bedekking verruiging";"0";"<";"10";TRUE;"Vegetatieplot"
"IV2017020319064156";170798;"7140_oli";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"94,3155982";">=";"30";TRUE;"Vegetatieplot"
"IV2017020319064156";170798;"7140_oli";"Versie 3";"bedekking veenmossen";"bedekking veenmossen";"91";">=";"30";TRUE;"Vegetatieplot"
"IV2017020319064156";170798;"7140_oli";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"0";"<=";"10";TRUE;"Vegetatieplot"
"IV2017020318560367";170798;"7140_oli";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"9";">=";"3";TRUE;"Cirkelplot"
"IV2017020319064156";170798;"7140_oli";"Versie 3";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;"Cirkelplot"
"IV2017020319064156";170798;"7140_oli";"Versie 3";"structuurschade";"bedekking structuurschade";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017020319064156";170798;"7140_oli";"Versie 3";"verbossing";"bedekking verbossing";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017020319064156";170798;"7140_oli";"Versie 3";"vergrassing";"bedekking vergrassing";"4";"<=";"30";TRUE;"Vegetatieplot"
"IV2017020319064156";170798;"7140_oli";"Versie 3";"vermossing";"bedekking vermossing";"0";"<=";"30";TRUE;"Vegetatieplot"
"IV2017020319064156";170798;"7140_oli";"Versie 3";"verruiging";"bedekking verruiging";"0";"<=";"10";TRUE;"Vegetatieplot"
"IV2017012011231757";201006;"6230_hn";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"1";">=";"10";FALSE;"Vegetatieplot"
"IV2017012011231757";201006;"6230_hn";"Versie 2.0";"hoogopschietende soorten";"bedekking hoogopschietende soorten";"0";"<";"10";TRUE;"Vegetatieplot"
"IV2017012011231757";201006;"6230_hn";"Versie 2.0";"horizontale structuur";"aantal levensvormen aanwezig";"3";"=";"3";TRUE;"Vegetatieplot"
"IV2017012010235498";201006;"6230_hn";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"2";">=";"4";FALSE;"Cirkelplot"
"IV2017012011231757";201006;"6230_hn";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;"Cirkelplot"
"IV2017012011231757";201006;"6230_hn";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017012011231757";201006;"6230_hn";"Versie 2.0";"verruiging";"bedekking verruiging";"0";"<=";"10";TRUE;"Vegetatieplot"
"IV2017012011231757";201006;"6230_hn";"Versie 2.0";"vervilting";"bedekking vervilting";"34,1098372";"<=";"30";FALSE;"Vegetatieplot"
"IV2017012011231757";201006;"6230_hn";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"8,7616";">=";"10";FALSE;"Vegetatieplot"
"IV2017012011231757";201006;"6230_hn";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"2";"<=";"10";TRUE;"Vegetatieplot"
"IV2017012010235498";201006;"6230_hn";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"5";">=";"4";TRUE;"Cirkelplot"
"IV2017012011231757";201006;"6230_hn";"Versie 3";"strooisellaag";"bedekking strooisellaag";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017012011231757";201006;"6230_hn";"Versie 3";"verbossing";"bedekking verbossing";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017012011231757";201006;"6230_hn";"Versie 3";"verbraming";"bedekking verbraming";"2";"<=";"10";TRUE;"Vegetatieplot"
"IV2017012011231757";201006;"6230_hn";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"45,1144";"<=";"50";TRUE;"Vegetatieplot"
"IV2017012011231757";201006;"6230_hn";"Versie 3";"vermossing";"bedekking vermossing";"0";"<=";"30";TRUE;"Vegetatieplot"
"IV2017012011231757";201006;"6230_hn";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"0";"<=";"10";TRUE;"Vegetatieplot"
"IV2017012710254898";207406;"6230_hmo";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"1";">=";"10";FALSE;"Vegetatieplot"
"IV2017012710254898";207406;"6230_hmo";"Versie 2.0";"hoogopschietende soorten";"bedekking hoogopschietende soorten";"0";"<";"10";TRUE;"Vegetatieplot"
"IV2017012710254898";207406;"6230_hmo";"Versie 2.0";"horizontale structuur";"aantal levensvormen aanwezig";"3";">=";"3";TRUE;"Vegetatieplot"
"IV2017012709434540";207406;"6230_hmo";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"1";">=";"4";FALSE;"Cirkelplot"
"IV2017012710254898";207406;"6230_hmo";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;"Cirkelplot"
"IV2017012710254898";207406;"6230_hmo";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017012710254898";207406;"6230_hmo";"Versie 2.0";"vergrassing";"bedekking vergrassing";"1";"<";"70";TRUE;"Vegetatieplot"
"IV2017012710254898";207406;"6230_hmo";"Versie 2.0";"verruiging";"bedekking verruiging";"7,78278304000001";"<=";"10";TRUE;"Vegetatieplot"
"IV2017012710254898";207406;"6230_hmo";"Versie 2.0";"vervilting";"bedekking vervilting";"51";"<=";"30";FALSE;"Vegetatieplot"
"IV2017012710254898";207406;"6230_hmo";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"1";">=";"10";FALSE;"Vegetatieplot"
"IV2017012710254898";207406;"6230_hmo";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"7,79219200000001";"<=";"10";TRUE;"Vegetatieplot"
"IV2017012709434540";207406;"6230_hmo";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"2";">=";"4";FALSE;"Cirkelplot"
"IV2017012710254898";207406;"6230_hmo";"Versie 3";"strooisellaag";"bedekking strooisellaag";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017012710254898";207406;"6230_hmo";"Versie 3";"verbossing";"bedekking verbossing";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017012710254898";207406;"6230_hmo";"Versie 3";"verbraming";"bedekking verbraming";"0";"<=";"10";TRUE;"Vegetatieplot"
"IV2017012710254898";207406;"6230_hmo";"Versie 3";"verdroging";"bedekking verdroging";"60,8";"<=";"30";FALSE;"Vegetatieplot"
"IV2017012710254898";207406;"6230_hmo";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"51,49";"<=";"50";FALSE;"Vegetatieplot"
"IV2017012710254898";207406;"6230_hmo";"Versie 3";"vermossing";"bedekking vermossing";"20";"<=";"30";TRUE;"Vegetatieplot"
"IV2017012710254898";207406;"6230_hmo";"Versie 3";"vernatting";"bedekking vernatting";"7,00000000000001";"<=";"30";TRUE;"Vegetatieplot"
"IV2017012710254898";207406;"6230_hmo";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"1,99";"<=";"10";TRUE;"Vegetatieplot"
"IV2017010617362713";212661;"1330_hpr";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten (excl. heen)";"d";">=";"f";TRUE;"Vegetatieplot"
"IV2017010617362713";212661;"1330_hpr";"Versie 2.0";"dominantie van één soort";"dominantie van een soort";"4";"<=";"50";TRUE;"Vegetatieplot"
"IV2017010617362713";212661;"1330_hpr";"Versie 2.0";"horizontale structuur";"goed ontwikkelde structuur";NA;"=";"1";NA;"Vegetatieplot"
"IV2017010617362713";212661;"1330_hpr";"Versie 2.0";"microreliëf";"microreliëf aanwezig";"1";"=";"1";TRUE;"Cirkelplot"
"IV2017010617362713";212661;"1330_hpr";"Versie 2.0";"overgang naar rbbmr";"bedekking riet";"0";"<";"90";TRUE;"Vegetatieplot"
"IV2017010617362713";212661;"1330_hpr";"Versie 2.0";"overgang naar rbbzil";"bedekking grasachtigen rbbzil <= som van de bedekking sleutelsoorten";"10";"<=";"55,293184";TRUE;"Vegetatieplot"
"IV2017010617282387";212661;"1330_hpr";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"6";">=";"2";TRUE;"Cirkelplot"
"IV2017010617362713";212661;"1330_hpr";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"55,293184";">=";"30";TRUE;"Vegetatieplot"
"IV2017010617362713";212661;"1330_hpr";"Versie 3";"dominantie van één soort";"dominantie van een soort";"4";"<";"70";TRUE;"Vegetatieplot"
"IV2017010617362713";212661;"1330_hpr";"Versie 3";"horizontale structuur";"differentiatie in zout- en tredplanten";NA;"=";"1";NA;"Vegetatieplot"
"IV2017010617362713";212661;"1330_hpr";"Versie 3";"microreliëf";"bedekking microrelief";"100";">=";"T";TRUE;"Cirkelplot"
"IV2017010617362713";212661;"1330_hpr";"Versie 3";"overgang naar rbbzil";"bedekking grasachtigen rbbzil <= som van de bedekking sleutelsoorten";"10";"<=";"55,293184";TRUE;"Vegetatieplot"
"IV2017010617362713";212661;"1330_hpr";"Versie 3";"rietontwikkeling";"bedekking";"Afwezig";"<=";"T";TRUE;"Vegetatieplot"
"IV2017010617282387";212661;"1330_hpr";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"6";">=";"2";TRUE;"Cirkelplot"
"IV2017012611360478";220882;"6230_ha";"Versie 2.0";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"1";">=";"10";FALSE;"Vegetatieplot"
"IV2017012611170830";220882;"6230_ha";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"2";">=";"4";FALSE;"Cirkelplot"
"IV2017012611360478";220882;"6230_ha";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;"Cirkelplot"
"IV2017012611360478";220882;"6230_ha";"Versie 2.0";"verbossing/verstruweling";"bedekking verbossing";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017012611360478";220882;"6230_ha";"Versie 2.0";"verruiging";"bedekking verruiging";"1";"<=";"10";TRUE;"Vegetatieplot"
"IV2017012611360478";220882;"6230_ha";"Versie 2.0";"vervilting";"bedekking vervilting";"51,98";"<=";"30";FALSE;"Vegetatieplot"
"IV2017012611360478";220882;"6230_ha";"Versie 3";"bedekking sleutelsoorten";"bedekking sleutelsoorten";"2,9701";">=";"10";FALSE;"Vegetatieplot"
"IV2017012611360478";220882;"6230_ha";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"2";"<=";"10";TRUE;"Vegetatieplot"
"IV2017012611170830";220882;"6230_ha";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"5";">=";"4";TRUE;"Cirkelplot"
"IV2017012611360478";220882;"6230_ha";"Versie 3";"strooisellaag";"bedekking strooisellaag";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017012611360478";220882;"6230_ha";"Versie 3";"verbossing";"bedekking verbossing";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017012611360478";220882;"6230_ha";"Versie 3";"verbraming";"bedekking verbraming";"0";"<=";"10";TRUE;"Vegetatieplot"
"IV2017012611360478";220882;"6230_ha";"Versie 3";"vergrassing inclusief vervilting";"bedekking vergrassing";"51,9751";"<=";"50";FALSE;"Vegetatieplot"
"IV2017012611360478";220882;"6230_ha";"Versie 3";"vermossing";"bedekking vermossing";"7,00000000000001";"<=";"30";TRUE;"Vegetatieplot"
"IV2017012611360478";220882;"6230_ha";"Versie 3";"verruiging inclusief ruderalisering";"bedekking verruiging";"1,99";"<=";"10";TRUE;"Vegetatieplot"
"IV2018031010191687";222518;"7140_meso";"Versie 2.0";"(korst)moslaag";"bedekking moslaag";"2";">=";"10";FALSE;"Vegetatieplot"
"IV2018031010191687";222518;"7140_meso";"Versie 2.0";"bedekking sleutel- en overige soorten";"totale bedekking sleutelsoorten";"60";">=";"30";TRUE;"Vegetatieplot"
"IV2018031010191687";222518;"7140_meso";"Versie 2.0";"bedekking sleutel- en overige soorten";"totale bedekking sleutel- en overige soorten";"71,12390176";">=";"50";TRUE;"Vegetatieplot"
"IV2018031010191687";222518;"7140_meso";"Versie 2.0";"dominantie van één soort";"dominantie van een soort";"60";"<=";"70";TRUE;"Vegetatieplot"
"IV2018031010191687";222518;"7140_meso";"Versie 2.0";"horizontale structuur";"bedekking drijflaag";NA;">=";"10";NA;"Vegetatieplot"
"IV2018031010191687";222518;"7140_meso";"Versie 2.0";"horizontale structuur";"bedekking open water";NA;">=";"10";NA;"Vegetatieplot"
"IV2018031010191687";222518;"7140_meso";"Versie 2.0";"horizontale structuur";"oppervlakte moeras in ha";NA;">=";"0,1";NA;"Vegetatieplot"
"IV2018031010191687";222518;"7140_meso";"Versie 2.0";"horizontale structuur";"oppervlakte habitatvlek in ha";NA;">=";"0,01";NA;"Vegetatieplot"
"IV2018031010111411";222518;"7140_meso";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"1";">=";"4";FALSE;"Cirkelplot"
"IV2018031010191687";222518;"7140_meso";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;"Cirkelplot"
"IV2018031010191687";222518;"7140_meso";"Versie 2.0";"structuurschade";"bedekking structuurschade";"0";"<";"10";NA;"Cirkelplot"
"IV2018031010191687";222518;"7140_meso";"Versie 2.0";"verbossing";"bedekking verbossing";"0";"<";"10";TRUE;"Cirkelplot"
"IV2018031010191687";222518;"7140_meso";"Versie 2.0";"verruiging/vermossing/vergrassing";"bedekking verruiging/vergrassing/vermossing";"9,76219300000001";"<=";"30";TRUE;"Vegetatieplot"
"IV2018031010191687";222518;"7140_meso";"Versie 2.0";"verruiging/vermossing/vergrassing";"gemiddelde vegetatiehoogte in cm";NA;"<=";"80";NA;"Vegetatieplot"
"IV2018031010191687";222518;"7140_meso";"Versie 3";"(korst)moslaag";"bedekking moslaag";"2";">=";"10";FALSE;"Vegetatieplot"
"IV2018031010191687";222518;"7140_meso";"Versie 3";"bedekking sleutel- en overige soorten";"bedekking sleutelsoorten";"60";">=";"30";TRUE;"Vegetatieplot"
"IV2018031010191687";222518;"7140_meso";"Versie 3";"dominantie van één soort";"dominantie van een soort excl. draadzegge";"60";"<=";"70";TRUE;"Vegetatieplot"
"IV2018031010191687";222518;"7140_meso";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"8,85070000000001";"<=";"10";TRUE;"Vegetatieplot"
"IV2018031010111411";222518;"7140_meso";"Versie 3";"invasieve exoten";"bedekking invasieve exoten";"0";"=";"0";TRUE;"Cirkelplot"
"IV2018031010111411";222518;"7140_meso";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"1";">=";"4";FALSE;"Cirkelplot"
"IV2018031010191687";222518;"7140_meso";"Versie 3";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;"Cirkelplot"
"IV2018031010191687";222518;"7140_meso";"Versie 3";"structuurschade";"bedekking structuurschade";"0";"<=";"10";NA;"Cirkelplot"
"IV2018031010191687";222518;"7140_meso";"Versie 3";"verbossing";"bedekking verbossing";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2018031010191687";222518;"7140_meso";"Versie 3";"vergrassing";"bedekking vergrassing";"1";"<=";"30";TRUE;"Vegetatieplot"
"IV2018031010191687";222518;"7140_meso";"Versie 3";"vermossing";"bedekking vermossing";"0";"<=";"30";TRUE;"Vegetatieplot"
"IV2018031010191687";222518;"7140_meso";"Versie 3";"verruiging";"bedekking verruiging";"0";"<=";"30";TRUE;"Vegetatieplot"
"IV2017021513305863";267986;"7140_meso";"Versie 2.0";"(korst)moslaag";"bedekking moslaag";"64,074877024951";">=";"10";TRUE;"Vegetatieplot"
"IV2017021513305863";267986;"7140_meso";"Versie 2.0";"bedekking sleutel- en overige soorten";"totale bedekking sleutelsoorten";"83,368";">=";"30";TRUE;"Vegetatieplot"
"IV2017021513305863";267986;"7140_meso";"Versie 2.0";"bedekking sleutel- en overige soorten";"totale bedekking sleutel- en overige soorten";"83,6989768";">=";"50";TRUE;"Vegetatieplot"
"IV2017021513305863";267986;"7140_meso";"Versie 2.0";"dominantie van één soort";"dominantie van een soort";"97";"<=";"70";FALSE;"Vegetatieplot"
"IV2017021513305863";267986;"7140_meso";"Versie 2.0";"horizontale structuur";"bedekking drijflaag";NA;">=";"10";NA;"Vegetatieplot"
"IV2017021513305863";267986;"7140_meso";"Versie 2.0";"horizontale structuur";"bedekking open water";NA;">=";"10";NA;"Vegetatieplot"
"IV2017021513305863";267986;"7140_meso";"Versie 2.0";"horizontale structuur";"oppervlakte moeras in ha";NA;">=";"0,1";NA;"Vegetatieplot"
"IV2017021513305863";267986;"7140_meso";"Versie 2.0";"horizontale structuur";"oppervlakte habitatvlek in ha";NA;">=";"0,01";NA;"Vegetatieplot"
"IV2017021513174412";267986;"7140_meso";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"6";">=";"4";TRUE;"Cirkelplot"
"IV2017021513305863";267986;"7140_meso";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;"Cirkelplot"
"IV2017021513305863";267986;"7140_meso";"Versie 2.0";"structuurschade";"bedekking structuurschade";"0";"<";"10";TRUE;"Cirkelplot"
"IV2017021513305863";267986;"7140_meso";"Versie 2.0";"verbossing";"bedekking verbossing";"40";"<";"10";FALSE;"Cirkelplot"
"IV2017021513305863";267986;"7140_meso";"Versie 2.0";"verruiging/vermossing/vergrassing";"bedekking verruiging/vergrassing/vermossing";"1";"<=";"30";TRUE;"Vegetatieplot"
"IV2017021513305863";267986;"7140_meso";"Versie 2.0";"verruiging/vermossing/vergrassing";"gemiddelde vegetatiehoogte in cm";NA;"<=";"80";NA;"Vegetatieplot"
"IV2017021513305863";267986;"7140_meso";"Versie 3";"(korst)moslaag";"bedekking moslaag";"64,074877024951";">=";"10";TRUE;"Vegetatieplot"
"IV2017021513305863";267986;"7140_meso";"Versie 3";"bedekking sleutel- en overige soorten";"bedekking sleutelsoorten";"83,53432";">=";"30";TRUE;"Vegetatieplot"
"IV2017021513305863";267986;"7140_meso";"Versie 3";"dominantie van één soort";"dominantie van een soort excl. draadzegge";"97";"<=";"70";FALSE;"Vegetatieplot"
"IV2017021513305863";267986;"7140_meso";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"0";"<=";"10";TRUE;"Vegetatieplot"
"IV2017021513174412";267986;"7140_meso";"Versie 3";"invasieve exoten";"bedekking invasieve exoten";"0";"=";"0";TRUE;"Cirkelplot"
"IV2017021513174412";267986;"7140_meso";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"7";">=";"4";TRUE;"Cirkelplot"
"IV2017021513305863";267986;"7140_meso";"Versie 3";"strooisellaag";"bedekking strooisellaag";"0";"<=";"30";TRUE;"Cirkelplot"
"IV2017021513305863";267986;"7140_meso";"Versie 3";"structuurschade";"bedekking structuurschade";"0";"<=";"10";TRUE;"Cirkelplot"
"IV2017021513305863";267986;"7140_meso";"Versie 3";"verbossing";"bedekking verbossing";"40";"<=";"10";FALSE;"Cirkelplot"
"IV2017021513305863";267986;"7140_meso";"Versie 3";"vergrassing";"bedekking vergrassing";"1";"<=";"30";TRUE;"Vegetatieplot"
"IV2017021513305863";267986;"7140_meso";"Versie 3";"vermossing";"bedekking vermossing";"0";"<=";"30";TRUE;"Vegetatieplot"
"IV2017021513305863";267986;"7140_meso";"Versie 3";"verruiging";"bedekking verruiging";"0";"<=";"30";TRUE;"Vegetatieplot"
"IV2017021515505552";271030;"7140_meso";"Versie 2.0";"(korst)moslaag";"bedekking moslaag";"26,948441728";">=";"10";TRUE;"Vegetatieplot"
"IV2017021515505552";271030;"7140_meso";"Versie 2.0";"bedekking sleutel- en overige soorten";"totale bedekking sleutelsoorten";"2";">=";"30";FALSE;"Vegetatieplot"
"IV2017021515505552";271030;"7140_meso";"Versie 2.0";"bedekking sleutel- en overige soorten";"totale bedekking sleutel- en overige soorten";"97,118506";">=";"50";TRUE;"Vegetatieplot"
"IV2017021515505552";271030;"7140_meso";"Versie 2.0";"dominantie van één soort";"dominantie van een soort";"97";"<=";"70";FALSE;"Vegetatieplot"
"IV2017021515505552";271030;"7140_meso";"Versie 2.0";"horizontale structuur";"bedekking drijflaag";NA;">=";"10";NA;"Vegetatieplot"
"IV2017021515505552";271030;"7140_meso";"Versie 2.0";"horizontale structuur";"bedekking open water";NA;">=";"10";NA;"Vegetatieplot"
"IV2017021515505552";271030;"7140_meso";"Versie 2.0";"horizontale structuur";"oppervlakte moeras in ha";NA;">=";"0,1";NA;"Vegetatieplot"
"IV2017021515505552";271030;"7140_meso";"Versie 2.0";"horizontale structuur";"oppervlakte habitatvlek in ha";NA;">=";"0,01";NA;"Vegetatieplot"
"IV2017021515354295";271030;"7140_meso";"Versie 2.0";"sleutelsoorten";"aantal sleutelsoorten";"5";">=";"4";TRUE;"Cirkelplot"
"IV2017021515505552";271030;"7140_meso";"Versie 2.0";"strooisellaag";"bedekking strooisellaag";"70";"<=";"30";FALSE;"Cirkelplot"
"IV2017021515505552";271030;"7140_meso";"Versie 2.0";"structuurschade";"bedekking structuurschade";"0";"<";"10";TRUE;"Cirkelplot"
"IV2017021515505552";271030;"7140_meso";"Versie 2.0";"verbossing";"bedekking verbossing";"0";"<";"10";TRUE;"Cirkelplot"
"IV2017021515505552";271030;"7140_meso";"Versie 2.0";"verruiging/vermossing/vergrassing";"bedekking verruiging/vergrassing/vermossing";"4,96000000000001";"<=";"30";TRUE;"Vegetatieplot"
"IV2017021515505552";271030;"7140_meso";"Versie 2.0";"verruiging/vermossing/vergrassing";"gemiddelde vegetatiehoogte in cm";NA;"<=";"80";NA;"Vegetatieplot"
"IV2017021515505552";271030;"7140_meso";"Versie 3";"(korst)moslaag";"bedekking moslaag";"26,948441728";">=";"10";TRUE;"Vegetatieplot"
"IV2017021515505552";271030;"7140_meso";"Versie 3";"bedekking sleutel- en overige soorten";"bedekking sleutelsoorten";"2";">=";"30";FALSE;"Vegetatieplot"
"IV2017021515505552";271030;"7140_meso";"Versie 3";"dominantie van één soort";"dominantie van een soort excl. draadzegge";"97";"<=";"70";FALSE;"Vegetatieplot"
"IV2017021515505552";271030;"7140_meso";"Versie 3";"eutrofiëring";"bedekking eutrofiëring";"4";"<=";"10";TRUE;"Vegetatieplot"
"IV2017021515354295";271030;"7140_meso";"Versie 3";"invasieve exoten";"bedekking invasieve exoten";"0";"=";"0";TRUE;"Cirkelplot"
"IV2017021515354295";271030;"7140_meso";"Versie 3";"sleutelsoorten";"aantal sleutelsoorten";"7";">=";"4";TRUE;"Cirkelplot"
"IV2017021515505552";271030;"7140_meso";"Versie 3";"strooisellaag";"bedekking strooisellaag";"70";"<=";"30";FALSE;"Cirkelplot"
"IV2017021515505552";271030;"7140_meso";"Versie 3";"structuurschade";"bedekking structuurschade";"0";"<=";"10";TRUE;"Cirkelplot"
