"";"ID";"OriginalName";"Waarde";"Kenmerk";"TypeKenmerk";"Type";"Invoertype";"Eenheid";"Vegetatielaag"
"1425";"AN_BAS_001_3150_17";"Draadwier spec.";"o";"Draadwier";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1426";"AN_BAS_001_3150_17";"kroossoorten (= Lemna sp., Spirodela polyrhiza, Wolffia arrhiza Uitz. Lemna trisulca)";"f";"Lemna";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1427";"AN_BAS_001_3150_17";"Utricularia australis R. Brown";"a";"Utricularia australis R. Brown";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1428";"WV_DAM_001_3150_17";"Azolla filiculoides Lam.";"a";"Azolla filiculoides Lam.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1429";"WV_DAM_001_3150_17";"Ceratophyllum";"d";"Ceratophyllum";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1430";"WV_DAM_001_3150_17";"Glyceria maxima (Hartm.) Holmberg";"f";"Glyceria maxima (Hartm.) Holmberg";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1431";"WV_DAM_001_3150_17";"kroossoorten (= Lemna sp., Spirodela polyrhiza, Wolffia arrhiza Uitz. Lemna trisulca)";"f";"Lemna";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1432";"WV_DAM_001_3150_17";"Spirodela polyrhiza (L.) Schleid.";"f";"Spirodela polyrhiza (L.) Schleid.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1433";"WV_DAM_001_3150_17";"Wolffia arrhiza (L.) Hork. ex Wimm.";"o";"Wolffia arrhiza (L.) Hork. ex Wimm.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1434";"WV_DAM_001_3150_17";"Azolla filiculoides Lam.";"a";"Azolla filiculoides Lam.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1435";"WV_DAM_001_3150_17";"Hydrocharis morsus-ranae L.";"f";"Hydrocharis morsus-ranae L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1436";"WV_DAM_001_3150_17";"Lemna trisulca L.";"a";"Lemna trisulca L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1437";"WV_DAM_001_3150_17";"Utricularia vulgaris L.";"f";"Utricularia vulgaris L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1438";"AN_STB_001_3150_17";"kroossoorten (= Lemna sp., Spirodela polyrhiza, Wolffia arrhiza Uitz. Lemna trisulca)";"o";"Lemna";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1439";"AN_STB_001_3150_17";"Utricularia australis R. Brown";"a";"Utricularia australis R. Brown";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1440";"LI_TEU_005_3160_16";"Hydrocotyle vulgaris L.";"f";"Hydrocotyle vulgaris L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1441";"LI_TEU_005_3160_16";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1442";"LI_TEU_005_3160_16";"Molinia caerulea (L.) Moench";"a";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1443";"LI_TEU_005_3160_16";"Hydrocotyle vulgaris L.";"f";"Hydrocotyle vulgaris L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1444";"LI_TEU_005_3160_16";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1445";"LI_TEU_005_3160_16";"Carex lasiocarpa Ehrh.";"f";"Carex lasiocarpa Ehrh.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1446";"LI_TEU_005_3160_16";"Rhynchospora alba (L.) Vahl";"f";"Rhynchospora alba (L.) Vahl";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1447";"LI_TEU_005_3160_16";"Rhynchospora fusca (L.) Ait. f.";"o";"Rhynchospora fusca (L.) Ait. f.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1448";"LI_TEU_005_3160_16";"Utricularia minor L.";"f";"Utricularia minor L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1449";"LI_TEU_005_3160_16";"Molinia caerulea (L.) Moench";"a";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1450";"LI_TEU_005_3160_16";"Juncus bulbosus L.";"f";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1451";"LI_TEU_005_3160_16";"Juncus bulbosus L.";"f";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1452";"LI_TEU_005_3160_16";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1453";"LI_TEU_005_3130a_17";"Agrostis canina L.";"o";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1454";"LI_TEU_005_3130a_17";"Bidens";"r";"Bidens";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1455";"LI_TEU_005_3130a_17";"Draadwier spec.";"o";"Draadwier";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1456";"LI_TEU_005_3130a_17";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1457";"LI_TEU_005_3130a_17";"Molinia caerulea (L.) Moench";"a";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1458";"LI_TEU_005_3130a_17";"Typha";"r";"Typha";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1459";"LI_TEU_005_3130a_17";"Potamogeton polygonifolius Pourr.";"f";"Potamogeton polygonifolius Pourr.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1460";"LI_TEU_005_3130a_17";"Agrostis canina L.";"o";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1461";"LI_TEU_005_3130a_17";"Molinia caerulea (L.) Moench";"f";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1462";"LI_TEU_005_3130a_17";"Juncus bulbosus L.";"f";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1463";"LI_TEU_005_3130a_17";"Sphagnum denticulatum Brid.";"d";"Sphagnum denticulatum Brid.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1464";"LI_SBB_005_3130a_16";"Agrostis canina L.";"f";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1465";"LI_SBB_005_3130a_16";"Calamagrostis canescens (Weber) Roth";"o";"Calamagrostis canescens (Weber) Roth";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1466";"LI_SBB_005_3130a_16";"Draadwier spec.";"r";"Draadwier";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1467";"LI_SBB_005_3130a_16";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1468";"LI_SBB_005_3130a_16";"Molinia caerulea (L.) Moench";"f";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1469";"LI_SBB_005_3130a_16";"Typha";"o";"Typha";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1470";"LI_SBB_005_3130a_16";"Potamogeton polygonifolius Pourr.";"o";"Potamogeton polygonifolius Pourr.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1471";"LI_SBB_005_3130a_16";"Scirpus fluitans L.";"o";"Scirpus fluitans L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1472";"LI_SBB_005_3130a_16";"Agrostis canina L.";"f";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1473";"LI_SBB_005_3130a_16";"Molinia caerulea (L.) Moench";"f";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1474";"LI_SBB_005_3130a_16";"Juncus bulbosus L.";"a";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1475";"LI_SBB_005_3130a_16";"Sphagnum";"a";"Sphagnum";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1476";"LI_SBB_005_3160_16";"Agrostis canina L.";"f";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1477";"LI_SBB_005_3160_16";"Hydrocotyle vulgaris L.";"o";"Hydrocotyle vulgaris L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1478";"LI_SBB_005_3160_16";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1479";"LI_SBB_005_3160_16";"Molinia caerulea (L.) Moench";"f";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1480";"LI_SBB_005_3160_16";"Phragmites australis (Cav.) Steud.";"a";"Phragmites australis (Cav.) Steud.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1481";"LI_SBB_005_3160_16";"Typha";"o";"Typha";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1482";"LI_SBB_005_3160_16";"Hydrocotyle vulgaris L.";"o";"Hydrocotyle vulgaris L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1483";"LI_SBB_005_3160_16";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1484";"LI_SBB_005_3160_16";"Phragmites australis (Cav.) Steud.";"a";"Phragmites australis (Cav.) Steud.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1485";"LI_SBB_005_3160_16";"Typha";"o";"Typha";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1486";"LI_SBB_005_3160_16";"Utricularia minor L.";"a";"Utricularia minor L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1487";"LI_SBB_005_3160_16";"Agrostis canina L.";"f";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1488";"LI_SBB_005_3160_16";"Molinia caerulea (L.) Moench";"f";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1489";"LI_SBB_005_3160_16";"Juncus bulbosus L.";"a";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1490";"LI_SBB_005_3160_16";"Juncus bulbosus L.";"a";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1491";"LI_SBB_005_3160_16";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1492";"LI_SBB_004_3130n_16";"Agrostis stolonifera L.";"r";"Agrostis stolonifera L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1493";"LI_SBB_004_3130n_16";"Bidens";"o";"Bidens";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1494";"LI_SBB_004_3130n_16";"Calamagrostis canescens (Weber) Roth";"a";"Calamagrostis canescens (Weber) Roth";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1495";"LI_SBB_004_3130n_16";"Glyceria fluitans (L.) R. Brown";"f";"Glyceria fluitans (L.) R. Brown";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1496";"LI_SBB_004_3130n_16";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1497";"LI_SBB_004_3130n_16";"Lythrum salicaria L.";"o";"Lythrum salicaria L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1498";"LI_SBB_004_3130n_16";"Typha";"d";"Typha";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1499";"LI_SBB_004_3130n_16";"Lemna minor L.";"f";"Lemna minor L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1500";"LI_SBB_004_3130n_16";"Elatine hexandra (Lapierre) DC.";"o";"Elatine hexandra (Lapierre) DC.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1501";"LI_SBB_004_3130n_16";"Eleocharis acicularis (L.) Roem. et Schult.";"o";"Eleocharis acicularis (L.) Roem. et Schult.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1502";"LI_SBB_004_3130n_16";"Eleocharis ovata (Roth) Roem. et Schult.";"o";"Eleocharis ovata (Roth) Roem. et Schult.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1503";"LI_SBB_004_3130n_16";"Juncus bulbosus L.";"o";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1504";"LI_BOK_008_3130n_16";"Agrostis canina L.";"o";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1505";"LI_BOK_008_3130n_16";"Bidens";"r";"Bidens";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1506";"LI_BOK_008_3130n_16";"Calamagrostis canescens (Weber) Roth";"o";"Calamagrostis canescens (Weber) Roth";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1507";"LI_BOK_008_3130n_16";"Juncus effusus L.";"a";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1508";"LI_BOK_008_3130n_16";"Lythrum salicaria L.";"o";"Lythrum salicaria L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1509";"LI_BOK_008_3130n_16";"Molinia caerulea (L.) Moench";"o";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1510";"LI_BOK_008_3130n_16";"Typha";"f";"Typha";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1511";"LI_BOK_008_3130n_16";"Elatine hexandra (Lapierre) DC.";"o";"Elatine hexandra (Lapierre) DC.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1512";"LI_BOK_008_3130n_16";"Agrostis canina L.";"o";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1513";"LI_BOK_008_3130n_16";"Molinia caerulea (L.) Moench";"o";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1514";"LI_BOK_008_3130a_16";"Agrostis canina L.";"o";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1515";"LI_BOK_008_3130a_16";"Bidens";"r";"Bidens";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1516";"LI_BOK_008_3130a_16";"Calamagrostis canescens (Weber) Roth";"o";"Calamagrostis canescens (Weber) Roth";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1517";"LI_BOK_008_3130a_16";"Draadwier spec.";"d";"Draadwier";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1518";"LI_BOK_008_3130a_16";"Juncus effusus L.";"a";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1519";"LI_BOK_008_3130a_16";"Lythrum salicaria L.";"o";"Lythrum salicaria L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1520";"LI_BOK_008_3130a_16";"Molinia caerulea (L.) Moench";"o";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1521";"LI_BOK_008_3130a_16";"Typha";"f";"Typha";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1522";"LI_BOK_008_3130a_16";"Nitella gracilis (Sm.) C. Agardh";"o";"Nitella gracilis (Sm.) C. Agardh";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1523";"LI_BOK_008_3130a_16";"Agrostis canina L.";"o";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1524";"LI_BOK_008_3130a_16";"Molinia caerulea (L.) Moench";"o";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1525";"LI_BOK_006_3130n_16";"Calamagrostis canescens (Weber) Roth";"o";"Calamagrostis canescens (Weber) Roth";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1526";"LI_BOK_006_3130n_16";"Glyceria maxima (Hartm.) Holmberg";"f";"Glyceria maxima (Hartm.) Holmberg";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1527";"LI_BOK_006_3130n_16";"Juncus effusus L.";"o";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1528";"LI_BOK_006_3130n_16";"Lythrum salicaria L.";"o";"Lythrum salicaria L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1529";"LI_BOK_006_3130n_16";"Typha";"a";"Typha";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1530";"LI_BOK_006_3130n_16";"Elatine hexandra (Lapierre) DC.";"o";"Elatine hexandra (Lapierre) DC.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1531";"LI_BOK_006_3130n_16";"Juncus bulbosus L.";"r";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1532";"LI_BOK_006_3130n_16";"Sphagnum";"o";"Sphagnum";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1533";"LI_BOK_006_3130a_16";"Calamagrostis canescens (Weber) Roth";"o";"Calamagrostis canescens (Weber) Roth";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1534";"LI_BOK_006_3130a_16";"Draadwier spec.";"o";"Draadwier";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1535";"LI_BOK_006_3130a_16";"Glyceria maxima (Hartm.) Holmberg";"f";"Glyceria maxima (Hartm.) Holmberg";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1536";"LI_BOK_006_3130a_16";"Juncus effusus L.";"o";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1537";"LI_BOK_006_3130a_16";"kroossoorten (= Lemna sp., Spirodela polyrhiza, Wolffia arrhiza Uitz. Lemna trisulca)";"o";"Lemna";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1538";"LI_BOK_006_3130a_16";"Lythrum salicaria L.";"o";"Lythrum salicaria L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1539";"LI_BOK_006_3130a_16";"Typha";"f";"Typha";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1540";"LI_BOK_006_3130a_16";"Hypericum elodes L.";"o";"Hypericum elodes L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1541";"LI_BOK_006_3130a_16";"Nitella gracilis (Sm.) C. Agardh";"f";"Nitella gracilis (Sm.) C. Agardh";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1542";"LI_BOK_006_3130a_16";"Juncus bulbosus L.";"r";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1543";"LI_BOK_006_3130a_16";"Sphagnum";"o";"Sphagnum";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1544";"LI_WIK_007_3130a_16";"Agrostis canina L.";"o";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1545";"LI_WIK_007_3130a_16";"Glyceria fluitans (L.) R. Brown";"o";"Glyceria fluitans (L.) R. Brown";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1546";"LI_WIK_007_3130a_16";"Apium inundatum (L.) Reichenb. f.";"d";"Apium inundatum (L.) Reichenb. f.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1547";"LI_WIK_007_3130a_16";"Pilularia globulifera L.";"a";"Pilularia globulifera L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1548";"LI_WIK_007_3130a_16";"Scirpus fluitans L.";"a";"Scirpus fluitans L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1549";"LI_WIK_007_3130a_16";"Agrostis canina L.";"o";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1550";"LI_WIK_007_3130a_16";"Juncus bulbosus L.";"o";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1551";"AN_VVM_001_3130n_16";"Juncus effusus L.";"a";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1552";"AN_VVM_001_3130n_16";"Elatine hexandra (Lapierre) DC.";"o";"Elatine hexandra (Lapierre) DC.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1553";"AN_VVM_001_3130n_16";"Juncus bulbosus L.";"d";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1554";"AN_VVM_001_3130n_16";"Sphagnum";"r";"Sphagnum";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1555";"WV_LEI_003_3150_17";"Ceratophyllum";"f";"Ceratophyllum";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1556";"WV_LEI_003_3150_17";"Draadwier spec.";"o";"Draadwier";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1557";"WV_LEI_003_3150_17";"Glyceria maxima (Hartm.) Holmberg";"o";"Glyceria maxima (Hartm.) Holmberg";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1558";"WV_LEI_003_3150_17";"kroossoorten (= Lemna sp., Spirodela polyrhiza, Wolffia arrhiza Uitz. Lemna trisulca)";"o";"Lemna";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1559";"WV_LEI_003_3150_17";"Elodea canadensis Michaux";"a";"Elodea canadensis Michaux";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1560";"WV_LEI_003_3150_17";"Lemna trisulca L.";"o";"Lemna trisulca L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1561";"WV_LEI_003_3150_17";"Potamogeton lucens L.";"o";"Potamogeton lucens L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1562";"WV_LEI_003_3150_17";"Utricularia australis R. Brown";"a";"Utricularia australis R. Brown";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1563";"LI_WIK_007_3130n_16";"Agrostis canina L.";"o";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1564";"LI_WIK_007_3130n_16";"Glyceria fluitans (L.) R. Brown";"o";"Glyceria fluitans (L.) R. Brown";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1565";"LI_WIK_007_3130n_16";"Eleocharis acicularis (L.) Roem. et Schult.";"o";"Eleocharis acicularis (L.) Roem. et Schult.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1566";"LI_WIK_007_3130n_16";"Agrostis canina L.";"o";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1567";"LI_WIK_007_3130n_16";"Juncus bulbosus L.";"o";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1568";"AN_RAV_003_3130a_18";"Agrostis canina L.";"f";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1569";"AN_RAV_003_3130a_18";"Agrostis stolonifera L.";"o";"Agrostis stolonifera L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1570";"AN_RAV_003_3130a_18";"Bidens";"f";"Bidens";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1571";"AN_RAV_003_3130a_18";"Calamagrostis canescens (Weber) Roth";"f";"Calamagrostis canescens (Weber) Roth";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1572";"AN_RAV_003_3130a_18";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1573";"AN_RAV_003_3130a_18";"kroossoorten (= Lemna sp., Spirodela polyrhiza, Wolffia arrhiza Uitz. Lemna trisulca)";"r";"Lemna";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1574";"AN_RAV_003_3130a_18";"Molinia caerulea (L.) Moench";"o";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1575";"AN_RAV_003_3130a_18";"Hypericum elodes L.";"f";"Hypericum elodes L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1576";"AN_RAV_003_3130a_18";"Agrostis canina L.";"f";"Agrostis canina L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1577";"AN_RAV_003_3130a_18";"Molinia caerulea (L.) Moench";"f";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1578";"AN_RAV_003_3130a_18";"Sphagnum";"f";"Sphagnum";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1579";"LI_HAG_002_3130a_18";"Agrostis stolonifera L.";"r";"Agrostis stolonifera L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1580";"LI_HAG_002_3130a_18";"Juncus effusus L.";"f";"Juncus effusus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1581";"LI_HAG_002_3130a_18";"Lythrum salicaria L.";"r";"Lythrum salicaria L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1582";"LI_HAG_002_3130a_18";"Molinia caerulea (L.) Moench";"f";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1583";"LI_HAG_002_3130a_18";"Littorella uniflora (L.) Aschers.";"f";"Littorella uniflora (L.) Aschers.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1584";"LI_HAG_002_3130a_18";"Molinia caerulea (L.) Moench";"f";"Molinia caerulea (L.) Moench";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1585";"LI_HAG_002_3130a_18";"Drepanocladus fluitans";"f";"Drepanocladus fluitans";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1586";"LI_HAG_002_3130a_18";"Juncus bulbosus L.";"a";"Juncus bulbosus L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1587";"LI_HAG_002_3130a_18";"Sphagnum";"f";"Sphagnum";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1588";"AN_VVM_003_3130a_18";"Agrostis stolonifera L.";"r";"Agrostis stolonifera L.";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
"1589";"AN_VVM_003_3130a_18";"Bidens";"r";"Bidens";"soort_Latijn";"Categorie";"TANSLEY MEREN";NA;NA
