"";"ID";"Criterium";"Indicator";"Voorwaarde";"Type";"Invoertype";"Eenheid";"Waarde"
"1788";"OV_FON_002_3140_17";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";0
"1789";"AN_ARE_001_3130a_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";2
"1790";"AN_ARE_001_3130a_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";15
"1791";"AN_ARE_001_3130a_18";"Verstoring";"vergrassing";"bedekking vergrassing";"Percentage";NA;"%";0
"1792";"AN_ARE_001_3130a_18";"Verstoring";"verzuring";"bedekking verzuring";"Percentage";NA;"%";0,5
"1793";"AN_ARE_001_3130n_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";0,5
"1794";"AN_ARE_001_3130n_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";15
"1795";"AN_ARE_001_3130n_18";"Verstoring";"vergrassing";"bedekking vergrassing";"Percentage";NA;"%";0
"1796";"AN_ARE_001_3130n_18";"Verstoring";"verzuring";"bedekking verzuring";"Percentage";NA;"%";0,5
"1797";"AN_KSV_001_3160_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";2
"1798";"AN_KSV_001_3160_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";0
"1799";"AN_KSV_001_3160_18";"Verstoring";"vergrassing";"bedekking vergrassing";"Percentage";NA;"%";2
"1800";"AN_KSV_001_3160_18";"Verstoring";"verzuring";"bedekking verzuring";"Percentage";NA;"%";55
"1801";"LI_BER_001_3130a_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";1
"1802";"LI_BER_001_3130a_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";0,5
"1803";"LI_BER_001_3130a_18";"Verstoring";"vergrassing";"bedekking vergrassing";"Percentage";NA;"%";0,5
"1804";"LI_BER_001_3130a_18";"Verstoring";"verzuring";"bedekking verzuring";"Percentage";NA;"%";0,5
"1805";"LI_BER_001_3130n_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";0,5
"1806";"LI_BER_001_3130n_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";0,5
"1807";"LI_BER_001_3130n_18";"Verstoring";"vergrassing";"bedekking vergrassing";"Percentage";NA;"%";0,5
"1808";"LI_BER_001_3130n_18";"Verstoring";"verzuring";"bedekking verzuring";"Percentage";NA;"%";0,5
"1809";"AN_E10_002_3130a_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";0,5
"1810";"AN_E10_002_3130a_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";0,5
"1811";"AN_E10_002_3130a_18";"Verstoring";"vergrassing";"bedekking vergrassing";"Percentage";NA;"%";0,5
"1812";"AN_E10_002_3130a_18";"Verstoring";"verzuring";"bedekking verzuring";"Percentage";NA;"%";0,5
"1813";"AN_E10_002_3150_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";0,5
"1814";"AN_E10_002_3150_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";0,5
"1815";"AN_GKH_001_3130n_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";0,5
"1816";"AN_GKH_001_3130n_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";3
"1817";"AN_GKH_001_3130n_18";"Verstoring";"vergrassing";"bedekking vergrassing";"Percentage";NA;"%";0
"1818";"AN_GKH_001_3130n_18";"Verstoring";"verzuring";"bedekking verzuring";"Percentage";NA;"%";0,5
"1819";"AN_GIE_001_3130a_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";20
"1820";"AN_GIE_001_3130a_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";0,5
"1821";"AN_GIE_001_3130a_18";"Verstoring";"vergrassing";"bedekking vergrassing";"Percentage";NA;"%";0,5
"1822";"AN_GIE_001_3130a_18";"Verstoring";"verzuring";"bedekking verzuring";"Percentage";NA;"%";0,5
"1823";"AN_GIE_001_3130n_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";0,5
"1824";"AN_GIE_001_3130n_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";0,5
"1825";"AN_GIE_001_3130n_18";"Verstoring";"vergrassing";"bedekking vergrassing";"Percentage";NA;"%";0,5
"1826";"AN_GIE_001_3130n_18";"Verstoring";"verzuring";"bedekking verzuring";"Percentage";NA;"%";0,5
"1827";"LI_BOK_001_3150_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";22
"1828";"LI_BOK_001_3150_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";0
"1829";"VB_VOR_005_3150_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";2
"1830";"VB_VOR_005_3150_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";1
"1831";"VB_VOR_005_3130a_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";3
"1832";"VB_VOR_005_3130a_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";1
"1833";"VB_VOR_005_3130a_18";"Verstoring";"vergrassing";"bedekking vergrassing";"Percentage";NA;"%";1
"1834";"VB_VOR_005_3130a_18";"Verstoring";"verzuring";"bedekking verzuring";"Percentage";NA;"%";3
"1835";"AN_DVH_001_3130n_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";0,5
"1836";"AN_DVH_001_3130n_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";0
"1837";"AN_DVH_001_3130n_18";"Verstoring";"vergrassing";"bedekking vergrassing";"Percentage";NA;"%";0,5
"1838";"AN_DVH_001_3130n_18";"Verstoring";"verzuring";"bedekking verzuring";"Percentage";NA;"%";0,5
"1839";"AN_DVH_005_3130a_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";0,5
"1840";"AN_DVH_005_3130a_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";0
"1841";"AN_DVH_005_3130a_18";"Verstoring";"vergrassing";"bedekking vergrassing";"Percentage";NA;"%";0,5
"1842";"AN_DVH_005_3130a_18";"Verstoring";"verzuring";"bedekking verzuring";"Percentage";NA;"%";3
"1843";"AN_DVH_005_3130n_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";0,5
"1844";"AN_DVH_005_3130n_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";0
"1845";"AN_DVH_005_3130n_18";"Verstoring";"vergrassing";"bedekking vergrassing";"Percentage";NA;"%";0,5
"1846";"AN_DVH_005_3130n_18";"Verstoring";"verzuring";"bedekking verzuring";"Percentage";NA;"%";0,5
"1847";"AN_E10_001_3130a_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";1
"1848";"AN_E10_001_3130a_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";20
"1849";"AN_E10_001_3130a_18";"Verstoring";"vergrassing";"bedekking vergrassing";"Percentage";NA;"%";0,5
"1850";"AN_E10_001_3130a_18";"Verstoring";"verzuring";"bedekking verzuring";"Percentage";NA;"%";0,5
"1851";"AN_E10_001_3130n_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";1
"1852";"AN_E10_001_3130n_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";20
"1853";"AN_E10_001_3130n_18";"Verstoring";"vergrassing";"bedekking vergrassing";"Percentage";NA;"%";0,5
"1854";"AN_E10_001_3130n_18";"Verstoring";"verzuring";"bedekking verzuring";"Percentage";NA;"%";0,5
"1855";"AN_E10_001_3140_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";0,5
"1856";"AN_E10_001_3140_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";20
"1857";"LI_BOK_002_3130n_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";10
"1858";"LI_BOK_002_3130n_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";0
"1859";"LI_BOK_002_3130n_18";"Verstoring";"vergrassing";"bedekking vergrassing";"Percentage";NA;"%";0,5
"1860";"LI_BOK_002_3130n_18";"Verstoring";"verzuring";"bedekking verzuring";"Percentage";NA;"%";0,5
"1861";"LI_BOK_003_3130n_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";0,5
"1862";"LI_BOK_003_3130n_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";0
"1863";"LI_BOK_003_3130n_18";"Verstoring";"vergrassing";"bedekking vergrassing";"Percentage";NA;"%";0
"1864";"LI_BOK_003_3130n_18";"Verstoring";"verzuring";"bedekking verzuring";"Percentage";NA;"%";0
"1865";"LI_BBV_001_3130a_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";75
"1866";"LI_BBV_001_3130a_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";0
"1867";"LI_BBV_001_3130a_18";"Verstoring";"vergrassing";"bedekking vergrassing";"Percentage";NA;"%";2
"1868";"LI_BBV_001_3130a_18";"Verstoring";"verzuring";"bedekking verzuring";"Percentage";NA;"%";1
"1869";"LI_HAG_004_3130n_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";5
"1870";"LI_HAG_004_3130n_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";0
"1871";"LI_HAG_004_3130n_18";"Verstoring";"vergrassing";"bedekking vergrassing";"Percentage";NA;"%";1
"1872";"LI_HAG_004_3130n_18";"Verstoring";"verzuring";"bedekking verzuring";"Percentage";NA;"%";5
"1873";"LI_HAG_004_3130a_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";5
"1874";"LI_HAG_004_3130a_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";0
"1875";"LI_HAG_004_3130a_18";"Verstoring";"vergrassing";"bedekking vergrassing";"Percentage";NA;"%";1
"1876";"LI_HAG_004_3130a_18";"Verstoring";"verzuring";"bedekking verzuring";"Percentage";NA;"%";5
"1877";"AN_SNE_008_3130a_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";10
"1878";"AN_SNE_008_3130a_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";0,5
"1879";"AN_SNE_008_3130a_18";"Verstoring";"vergrassing";"bedekking vergrassing";"Percentage";NA;"%";2
"1880";"AN_SNE_008_3130a_18";"Verstoring";"verzuring";"bedekking verzuring";"Percentage";NA;"%";5
"1881";"AN_ABH_007_3130a_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";1
"1882";"AN_ABH_007_3130a_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";0
"1883";"AN_ABH_007_3130a_18";"Verstoring";"vergrassing";"bedekking vergrassing";"Percentage";NA;"%";0,5
"1884";"AN_ABH_007_3130a_18";"Verstoring";"verzuring";"bedekking verzuring";"Percentage";NA;"%";45
"1885";"AN_DEB_001_3130a_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";1
"1886";"AN_DEB_001_3130a_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";0,5
"1887";"AN_DEB_001_3130a_18";"Verstoring";"vergrassing";"bedekking vergrassing";"Percentage";NA;"%";0,5
"1888";"AN_DEB_001_3130a_18";"Verstoring";"verzuring";"bedekking verzuring";"Percentage";NA;"%";0,5
"1889";"AN_SNE_006_3130a_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";35
"1890";"AN_SNE_006_3130a_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";1
"1891";"AN_SNE_006_3130a_18";"Verstoring";"vergrassing";"bedekking vergrassing";"Percentage";NA;"%";20
"1892";"AN_SNE_006_3130a_18";"Verstoring";"verzuring";"bedekking verzuring";"Percentage";NA;"%";15
"1893";"LI_BER_003_3130n_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";1
"1894";"LI_BER_003_3130n_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";30
"1895";"LI_BER_003_3130n_18";"Verstoring";"vergrassing";"bedekking vergrassing";"Percentage";NA;"%";0,5
"1896";"LI_BER_003_3130n_18";"Verstoring";"verzuring";"bedekking verzuring";"Percentage";NA;"%";0,5
"1897";"LI_BER_003_3140_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";0,5
"1898";"LI_BER_003_3140_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";30
"1899";"VB_VIN_002_3150_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";1
"1900";"VB_VIN_002_3150_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";0
"1901";"LI_BEG_003_3130a_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";10
"1902";"LI_BEG_003_3130a_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";0
"1903";"LI_BEG_003_3130a_18";"Verstoring";"vergrassing";"bedekking vergrassing";"Percentage";NA;"%";5
"1904";"LI_BEG_003_3130a_18";"Verstoring";"verzuring";"bedekking verzuring";"Percentage";NA;"%";30
"1905";"LI_BEG_002_3130a_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";18
"1906";"LI_BEG_002_3130a_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";0
"1907";"LI_BEG_002_3130a_18";"Verstoring";"vergrassing";"bedekking vergrassing";"Percentage";NA;"%";0
"1908";"LI_BEG_002_3130a_18";"Verstoring";"verzuring";"bedekking verzuring";"Percentage";NA;"%";0
"1909";"LI_EGO_001_3150_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";70
"1910";"LI_EGO_001_3150_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";0
"1911";"AN_SPB_002_3130a_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";25
"1912";"AN_SPB_002_3130a_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";0
"1913";"AN_SPB_002_3130a_18";"Verstoring";"vergrassing";"bedekking vergrassing";"Percentage";NA;"%";10
"1914";"AN_SPB_002_3130a_18";"Verstoring";"verzuring";"bedekking verzuring";"Percentage";NA;"%";30
"1915";"OV_KRA_001_3130a_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";5
"1916";"OV_KRA_001_3130a_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";2
"1917";"OV_KRA_001_3130a_18";"Verstoring";"vergrassing";"bedekking vergrassing";"Percentage";NA;"%";0
"1918";"OV_KRA_001_3130a_18";"Verstoring";"verzuring";"bedekking verzuring";"Percentage";NA;"%";0,5
"1919";"OV_KRA_001_3130n_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";10
"1920";"OV_KRA_001_3130n_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";1
"1921";"OV_KRA_001_3130n_18";"Verstoring";"vergrassing";"bedekking vergrassing";"Percentage";NA;"%";0,5
"1922";"OV_KRA_001_3130n_18";"Verstoring";"verzuring";"bedekking verzuring";"Percentage";NA;"%";1
"1923";"AN_MOL_001_3130n_14";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";1
"1924";"AN_MOL_001_3130n_14";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";15
"1925";"AN_MOL_001_3130n_14";"Verstoring";"vergrassing";"bedekking vergrassing";"Percentage";NA;"%";0,5
"1926";"AN_MOL_001_3130n_14";"Verstoring";"verzuring";"bedekking verzuring";"Percentage";NA;"%";0,5
"1927";"AN_MOL_001_3140_14";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";1
"1928";"AN_MOL_001_3140_14";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";15
"1929";"AN_MOL_001_3150_14";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";2
"1930";"AN_MOL_001_3150_14";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";15
"1931";"AN_MOL_002_3150_14";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";1
"1932";"AN_MOL_002_3150_14";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";7
"1933";"AN_HAZ_001_3140_14";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";15
"1934";"AN_HAZ_001_3140_14";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";10
"1935";"LI_MAT_011_3130n_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";1
"1936";"LI_MAT_011_3130n_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";0
"1937";"LI_MAT_011_3130n_18";"Verstoring";"vergrassing";"bedekking vergrassing";"Percentage";NA;"%";0
"1938";"LI_MAT_011_3130n_18";"Verstoring";"verzuring";"bedekking verzuring";"Percentage";NA;"%";0,5
"1939";"LI_MAT_012_3130n_18";"Verstoring";"eutrofiëring";"bedekking eutrofiëring";"Percentage";NA;"%";1
"1940";"LI_MAT_012_3130n_18";"Verstoring";"invasieve exoten";"bedekking invasieve exoten";"Percentage";NA;"%";0
"1941";"LI_MAT_012_3130n_18";"Verstoring";"vergrassing";"bedekking vergrassing";"Percentage";NA;"%";0,5
"1942";"LI_MAT_012_3130n_18";"Verstoring";"verzuring";"bedekking verzuring";"Percentage";NA;"%";15
"1943";"AN_BGO_002_3160_17";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;1
"1944";"AN_DES_004_3160_16";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;0
"1945";"AN_ENK_001_3160_18";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;0
"1946";"AN_ENK_002_3160_18";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;0
"1947";"AN_GSV_005_3160_17";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;0
"1948";"AN_GSV_006_3160_17";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;0
"1949";"AN_KAL_003_3160_16";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;1
"1950";"AN_KAL_006_3160_17";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;0
"1951";"AN_KAL_007_3160_16";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;0
"1952";"AN_KSV_001_3160_18";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;1
"1953";"AN_KSV_004_3160_17";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;0
"1954";"AN_KSV_005_3160_17";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;0
"1955";"AN_KVD_003_3160_17";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;0
"1956";"AN_LDL_001_3160_16";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;1
"1957";"AN_LDL_003_3160_16";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;1
"1958";"AN_MOL_003_3160_16";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;1
"1959";"AN_MOS_002_3160_18";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;0
"1960";"AN_SNE_003_3160_16";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;1
"1961";"AN_SNE_004_3160_16";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;0
"1962";"AN_TIE_002_3160_17";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;0
"1963";"AN_VVM_002_3160_16";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;0
"1964";"AN_VVM_004_3160_18";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;1
"1965";"LI_ABH_011_3160_17";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;0
"1966";"LI_BAT_001_3160_18";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;0
"1967";"LI_DON_002_3160_17";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;1
"1968";"LI_DON_003_3160_17";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;1
"1969";"LI_HAG_001_3160_18";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;0
"1970";"LI_HAG_003_3160_18";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;0
"1971";"LI_MEC_001_3160_16";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;1
"1972";"LI_MEC_002_3160_16";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;1
"1973";"LI_OPH_005_3160_16";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;0
"1974";"LI_OPH_006_3160_16";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;0
"1975";"LI_PIJ_001_3160_16";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;0
"1976";"LI_PIJ_002_3160_17";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;0
"1977";"LI_SBB_005_3160_16";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;0
"1978";"LI_TEU_004_3160_17";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;1
"1979";"LI_TEU_005_3160_16";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;1
"1980";"LI_TEU_005_3160_17";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;1
"1981";"LI_VZB_001_3160_17";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;1
"1982";"LI_VZB_002_3160_18";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;0
"1983";"LI_VZB_003_3160_18";"Structuur";"horizontale structuur";"contact met 7110 of 7140_oli";"Ja/nee";NA;NA;0
